module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
28	R1	e019_R1	TRUE	5.037081291347384e-32	36	25	16	0.64	0.4444444444444444	KEGG:03030	KEGG	DNA replication	8161	214	NA	GO:0009059;GO:0006260;GO:0006281	0	0.01052631578947368	-	1	36	8125	16	9	20	8116	8161	0.5316443419642526
29	R1	e019_R1	TRUE	2.0370138552679742e-20	34	15	10	0.6666666666666666	0.29411764705882354	REAC:R-HSA-174417	REAC	Telomere C-strand (Lagging Strand) Synthesis	10790	2351	NA	GO:0050789;GO:0006260;GO:0065009;GO:0009059	0	0.01219512195121951	-	1	34	10756	10	5	24	10751	10790	0.4417176145487904
30	R1	e019_R1	TRUE	2.016027034069881e-35	33	38	18	0.47368421052631576	0.5454545454545454	REAC:R-HSA-68962	REAC	Activation of the pre-replicative complex	10790	103	NA	GO:0007049;GO:0050789;GO:0006260;GO:0006281	0	0.0119047619047619	-	1	33	10757	18	20	15	10737	10790	0.5066893943080664
32	R1	e019_R1	TRUE	1.2308376699926318e-19	813	27	21	0.7777777777777778	0.02583025830258302	GO:0000278	GO:BP	mitotic cell cycle	16324	80	NA	GO:0007049;GO:0050789;GO:0065009	0	0.00869565217391304	-	1	813	15511	21	6	792	15505	16324	0.13620881597861187
33	R1	e019_R1	TRUE	3.754803002207859e-21	13	19	9	0.47368421052631576	0.6923076923076923	REAC:R-HSA-174430	REAC	Telomere C-strand synthesis initiation	10790	2352	NA	GO:0051276;GO:0051641;GO:0050789;GO:0009059;GO:0006259	0	0.00980392156862745	-	1	13	10777	9	10	4	10767	10790	0.57204801731398
34	R1	e019_R1	TRUE	6.395328438719526e-12	516	49	18	0.3673469387755102	0.03488372093023256	GO:0007169	GO:BP	transmembrane receptor protein tyrosine kinase signaling pathway	16324	2796	NA	GO:0050789;GO:0050896;GO:0065009;GO:0002376	0	0.00680272108843537	-	1	516	15808	18	31	498	15777	16324	0.10529313807710612
35	R1	e019_R1	TRUE	1.0352633153793067e-17	51	31	11	0.3548387096774194	0.21568627450980393	GO:0001836	GO:BP	release of cytochrome c from mitochondria	16324	507	NA	GO:0065008;GO:0050896;GO:0061024;GO:0050789;GO:0007005	0	0.00869565217391304	-	1	51	16273	11	20	40	16253	16324	0.27490221985937086
36	R1	e019_R1	TRUE	5.4312070338462876e-33	19	25	14	0.56	0.7368421052631579	REAC:R-HSA-77595	REAC	Processing of Intronless Pre-mRNAs	10790	1709	NA	GO:0006396	0	0.01785714285714285	-	1	19	10771	14	11	5	10760	10790	0.6416524819028077
37	R1	e019_R1	TRUE	2.000969835088951e-16	67	22	11	0.5	0.16417910447761194	KEGG:00010	KEGG	Glycolysis / Gluconeogenesis	8161	2	NA	GO:0006082;GO:0006091;GO:0009117;GO:0005975	0	0.04	-	1	67	8094	11	11	56	8083	8161	0.283354479101971
38	R1	e019_R1	TRUE	1.249630284560586e-9	12	17	5	0.29411764705882354	0.4166666666666667	REAC:R-HSA-4641265	REAC	Repression of WNT target genes	10790	1946	NA	GO:0050789	0	0.02127659574468085	-	1	12	10778	5	12	7	10766	10790	0.349215606801021
39	R1	e019_R1	TRUE	1.000075251466293e-16	150	16	12	0.75	0.08	KEGG:03040	KEGG	Spliceosome	8161	215	NA	GO:0000375	0	0.07142857142857142	-	1	150	8011	12	4	138	8007	8161	0.2414094902002947
40	R1	e019_R1	TRUE	2.2112196625678277e-7	30	17	5	0.29411764705882354	0.16666666666666666	REAC:R-HSA-3000157	REAC	Laminin interactions	10790	1241	NA	NA	0	0.04	-	1	30	10760	5	12	25	10748	10790	0.21978947712006083
41	R1	e019_R1	TRUE	1.7980570446502356e-5	73	17	5	0.29411764705882354	0.0684931506849315	KEGG:04115	KEGG	p53 signaling pathway	8161	264	NA	NA	0	0.2	-	1	73	8088	5	12	68	8076	8161	0.13838048508136716
42	R1	e019_R1	TRUE	6.3411538555649925e-6	170	13	6	0.4615384615384616	0.03529411764705882	KEGG:04310	KEGG	Wnt signaling pathway	8161	293	NA	GO:0050789;GO:0065009	0	0.02777777777777777	-	1	170	7991	6	7	164	7984	8161	0.12325800598477878
43	R1	e019_R1	TRUE	2.4538240679759295e-20	33	24	11	0.4583333333333333	0.3333333333333333	REAC:R-HSA-1592389	REAC	Activation of Matrix Metalloproteinases	10790	82	NA	GO:0065008;GO:0050896;GO:0045229;GO:0050789;GO:0043062;GO:0022411;GO:0008152	0	0.02	-	1	33	10757	11	13	22	10744	10790	0.38928805238540337
44	R1	e019_R1	TRUE	3.446930068648327e-13	137	20	10	0.5	0.072992700729927	GO:0070507	GO:BP	regulation of microtubule cytoskeleton organization	16324	17092	NA	GO:0050789;GO:0006996;GO:0022607	0	0.0217391304347826	-	1	137	16187	10	10	127	16177	16324	0.1887424067432441
45	R1	e019_R1	TRUE	6.414021322298967e-17	31	22	9	0.4090909090909091	0.2903225806451613	GO:0006506	GO:BP	GPI anchor biosynthetic process	16324	2284	NA	GO:0044255;GO:0009059;GO:0006793;GO:0036211	0	0.02857142857142857	-	1	31	16293	9	13	22	16280	16324	0.3435857940388129
48	R1	e019_R1	TRUE	5.826848328901175e-10	8	24	5	0.20833333333333337	0.625	REAC:R-HSA-75158	REAC	TRAIL  signaling	10790	2335	NA	GO:0050789;GO:0050896;GO:0065009	0	0.0119047619047619	-	1	8	10782	5	19	3	10763	10790	0.36009379440379435
50	R1	e019_R1	TRUE	8.393445295210992e-26	36	22	13	0.5909090909090909	0.3611111111111111	REAC:R-HSA-390522	REAC	Striated Muscle Contraction	10790	2225	NA	GO:0006936;GO:0006996;GO:0032502;GO:0022607	0	0.0175438596491228	-	1	36	10754	13	9	23	10745	10790	0.460564628556271
52	R1	e019_R1	TRUE	3.657109493852987e-14	174	20	11	0.55	0.06321839080459771	GO:0007051	GO:BP	spindle organization	16324	2709	NA	GO:0007049;GO:0051276;GO:0007059;GO:0000280	0	0.02857142857142857	-	1	174	16150	11	9	163	16141	16324	0.1839487862797564
53	R1	e019_R1	TRUE	3.5184624558081133e-4	39	7	3	0.42857142857142855	0.07692307692307693	REAC:R-HSA-9031628	REAC	NGF-stimulated transcription	10790	1442	NA	NA	0	0.2	-	1	39	10751	3	4	36	10747	10790	0.1804217476078648
54	R1	e019_R1	TRUE	4.476508733078966e-9	131	18	8	0.4444444444444444	0.06106870229007633	REAC:R-HSA-166520	REAC	Signaling by NTRKs	10790	2162	NA	GO:0050789;GO:0050896	0	0.04166666666666666	-	1	131	10659	8	10	123	10649	10790	0.16136319011795097
56	R1	e019_R1	TRUE	1.6925107828855422e-19	10	22	8	0.3636363636363637	0.8	GO:0044154	GO:BP	histone H3-K14 acetylation	16324	11560	NA	GO:0050789;GO:0036211	0	0.01923076923076923	-	1	10	16314	8	14	2	16300	16324	0.5389795831374786
58	R1	e019_R1	TRUE	1.91331866987268e-22	36	24	12	0.5	0.3333333333333333	REAC:R-HSA-8939243	REAC	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	10790	1823	NA	GO:0036211	0	0.03225806451612903	-	1	36	10754	12	12	24	10742	10790	0.40665481946740856
59	R1	e019_R1	TRUE	1.1275464009618424e-37	52	33	19	0.5757575757575758	0.36538461538461536	GO:0051568	GO:BP	histone H3-K4 methylation	16324	14578	NA	GO:0050789;GO:0036211	0	0.0217391304347826	-	1	52	16272	19	14	33	16258	16324	0.4573173866770476
60	R1	e019_R1	TRUE	2.3580812662137767e-12	438	33	15	0.4545454545454546	0.03424657534246575	GO:0006325	GO:BP	chromatin organization	16324	2169	NA	GO:0050789;GO:0043412;GO:0016043	0	0.0217391304347826	-	1	438	15886	15	18	423	15868	16324	0.11912930502753766
61	R1	e019_R1	TRUE	5.83150809873119e-6	26	13	4	0.3076923076923077	0.15384615384615383	REAC:R-HSA-3238698	REAC	WNT ligand biogenesis and trafficking	10790	2529	NA	GO:0022607	0	0.04	-	1	26	10764	4	9	22	10755	10790	0.216258313113819
62	R1	e019_R1	TRUE	2.7880480433866826e-12	23	25	7	0.28	0.30434782608695654	GO:1902455	GO:BP	negative regulation of stem cell population maintenance	16324	23330	NA	GO:0050789	0	0.03333333333333333	-	1	23	16301	7	18	16	16283	16324	0.29087888738655615
63	R1	e019_R1	TRUE	1.0853837136634315e-10	416	23	12	0.5217391304347826	0.02884615384615384	GO:0002521	GO:BP	leukocyte differentiation	16324	1061	NA	GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0	0.0175438596491228	-	1	416	15908	12	11	404	15897	16324	0.1182861720107097
64	R1	e019_R1	TRUE	8.82640633332985e-18	46	18	10	0.5555555555555556	0.21739130434782608	REAC:R-HSA-2122947	REAC	NOTCH1 Intracellular Domain Regulates Transcription	10790	1447	NA	GO:0050789;GO:0036211	0	0.01851851851851851	-	1	46	10744	10	8	36	10736	10790	0.34588328448394373
65	R1	e019_R1	TRUE	2.6603612231790424e-30	15	24	12	0.5	0.8	GO:1904507	GO:BP	positive regulation of telomere maintenance in response to DNA damage	16324	25027	NA	GO:0006260;GO:0050789;GO:0050896;GO:0051276	0	0.025	-	1	15	16309	12	12	3	16297	16324	0.6320482585454952
66	R1	e019_R1	TRUE	9.841549165469595e-10	25	20	6	0.3	0.24	REAC:R-HSA-8854691	REAC	Interleukin-20 family signaling	10790	1182	NA	GO:0050789;GO:0050896	0	0.0625	-	1	25	10765	6	14	19	10751	10790	0.2668121862017511
67	R1	e019_R1	TRUE	3.707845015064307e-6	755	19	10	0.5263157894736842	0.01324503311258278	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	16324	51	NA	NA	0	0.3333333333333333	-	1	755	15569	10	9	745	15560	16324	0.07802595212036054
68	R1	e019_R1	TRUE	3.183988453972305e-8	21	17	5	0.29411764705882354	0.23809523809523808	REAC:R-HSA-6804115	REAC	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	10790	2326	NA	GO:0050789;GO:0009057;GO:0065008;GO:0016070	0	0.03333333333333333	-	1	21	10769	5	12	16	10757	10790	0.26334067351082324
70	R1	e019_R1	TRUE	1.0240948310647684e-25	15	23	11	0.4782608695652174	0.7333333333333333	REAC:R-HSA-1362300	REAC	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	10790	2404	NA	GO:0008150	0	0.01587301587301587	-	1	15	10775	11	12	4	10763	10790	0.5915403453036083
71	R1	e019_R1	TRUE	4.49501897842977e-5	5	24	3	0.125	0.6	GO:0006121	GO:BP	mitochondrial electron transport, succinate to ubiquinone	16324	2023	NA	NA	0	0.1	-	1	5	16319	3	21	2	16298	16324	0.27343314140469377
72	R1	e019_R1	TRUE	1.3500890529210771e-89	46	46	39	0.8478260869565217	0.8478260869565217	KEGG:03050	KEGG	Proteasome	8161	216	NA	GO:0006508;GO:0009057	0	0.0064516129032258	-	1	46	8115	39	7	7	8108	8161	0.8469634868332931
73	R1	e019_R1	TRUE	1.1902095071484131e-8	60	13	6	0.4615384615384616	0.1	REAC:R-HSA-9033241	REAC	Peroxisomal protein import	10790	1638	NA	GO:0044255;GO:0006082	0	0.05	-	1	60	10730	6	7	54	10723	10790	0.212967018708787
74	R1	e019_R1	TRUE	1.968163166180648e-8	516	17	10	0.5882352941176471	0.01937984496124031	GO:0007169	GO:BP	transmembrane receptor protein tyrosine kinase signaling pathway	16324	2796	NA	GO:0050789	0	0.03703703703703703	-	1	516	15808	10	7	506	15801	16324	0.10272205823910456
75	R1	e019_R1	TRUE	2.6135986860585465e-22	15	29	10	0.3448275862068966	0.6666666666666666	GO:0090110	GO:BP	COPII-coated vesicle cargo loading	16324	19036	NA	GO:0016192;GO:0016050;GO:0051641;GO:0061024	0	0.02777777777777777	-	1	15	16309	10	19	5	16290	16324	0.47883100229786785
76	R1	e019_R1	TRUE	0.0039118887634797	25	20	3	0.15	0.12	REAC:R-HSA-9705462	REAC	Inactivation of CSF3 (G-CSF) signaling	10790	1118	NA	NA	0	0.5	-	1	25	10765	3	17	22	10748	10790	0.13236775177848392
77	R1	e019_R1	TRUE	6.035770454569968e-48	111	34	26	0.7647058823529411	0.23423423423423423	GO:0006413	GO:BP	translational initiation	16324	2222	NA	GO:0006412;GO:0065003	0	0.02272727272727272	-	1	111	16213	26	8	85	16205	16324	0.42133516945957944
78	R1	e019_R1	TRUE	1.410694046864406e-4	29	7	3	0.42857142857142855	0.10344827586206896	REAC:R-HSA-983170	REAC	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	10790	145	NA	GO:0002376	0	0.14285714285714285	-	1	29	10761	3	4	26	10757	10790	0.20958800404925065
79	R1	e019_R1	TRUE	1.1115957542652484e-19	115	34	16	0.4705882352941176	0.1391304347826087	KEGG:01200	KEGG	Carbon metabolism	8161	184	NA	GO:0006520;GO:0006091	0	0.01612903225806451	-	1	115	8046	16	18	99	8028	8161	0.2505050777362516
80	R1	e019_R1	TRUE	2.687102606624508e-21	317	17	15	0.8823529411764706	0.0473186119873817	GO:0042391	GO:BP	regulation of membrane potential	16324	10714	NA	GO:0007154;GO:0006811;GO:0050877;GO:0065008;GO:0050896;GO:0050789	0	0.01219512195121951	-	1	317	16007	15	2	302	16005	16324	0.20190953466982248
81	R1	e019_R1	TRUE	8.685249572176413e-33	59	23	17	0.7391304347826086	0.288135593220339	REAC:R-HSA-6790901	REAC	rRNA modification in the nucleus and cytosol	10790	2590	NA	GO:0006396;GO:0042254	0	0.02777777777777777	-	1	59	10731	17	6	42	10725	10790	0.45982033161258307
82	R1	e019_R1	TRUE	4.6623961966517515e-37	80	30	21	0.7	0.2625	REAC:R-HSA-2559586	REAC	DNA Damage/Telomere Stress Induced Senescence	10790	420	NA	GO:0065003	0	0.00869565217391304	-	1	80	10710	21	9	59	10701	10790	0.42629451528361784
83	R1	e019_R1	TRUE	8.158222801550173e-4	29	11	3	0.2727272727272727	0.10344827586206896	REAC:R-HSA-5669034	REAC	TNFs bind their physiological receptors	10790	2316	NA	GO:0050789	0	0.125	-	1	29	10761	3	8	26	10753	10790	0.16662136614998282
85	R1	e019_R1	TRUE	0.00128075714132044	124	12	4	0.3333333333333333	0.03225806451612903	KEGG:04650	KEGG	Natural killer cell mediated cytotoxicity	8161	328	NA	NA	0	0.5	-	1	124	8037	4	8	120	8029	8161	0.09980242329732893
86	R1	e019_R1	TRUE	2.3340828269141975e-4	198	6	4	0.6666666666666666	0.0202020202020202	KEGG:05169	KEGG	Epstein-Barr virus infection	8161	443	NA	NA	0	0.14285714285714285	-	1	198	7963	4	2	194	7961	8161	0.1132517535707224
87	R1	e019_R1	TRUE	0.00109466397042855	58	20	4	0.2	0.06896551724137931	REAC:R-HSA-8866654	REAC	E3 ubiquitin ligases ubiquitinate target proteins	10790	773	NA	NA	0	0.5	-	1	58	10732	4	16	54	10716	10790	0.11470229622684584
88	R1	e019_R1	TRUE	3.7751292141749956e-11	128	25	10	0.4	0.078125	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10790	919	NA	GO:0007154;GO:0016043;GO:0065008;GO:0007155;GO:0050789	0	0.02222222222222222	-	1	128	10662	10	15	118	10647	10790	0.17276085166808836
89	R1	e019_R1	TRUE	1.853030611687447e-4	35	22	4	0.18181818181818185	0.11428571428571428	GO:0006636	GO:BP	unsaturated fatty acid biosynthetic process	16324	2401	NA	GO:0044255;GO:0006082	0	0.14285714285714285	-	1	35	16289	4	18	31	16271	16324	0.14269926137318997
90	R1	e019_R1	TRUE	1.1858039315983329e-11	166	23	11	0.4782608695652174	0.06626506024096386	KEGG:04630	KEGG	JAK-STAT signaling pathway	8161	326	NA	GO:0050789;GO:0050896	0	0.02777777777777777	-	1	166	7995	11	12	155	7983	8161	0.17245468635059233
91	R1	e019_R1	TRUE	6.885158456243246e-16	293	18	14	0.7777777777777778	0.04778156996587031	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8161	248	NA	GO:0002376;GO:0008283;GO:0001775;GO:0050789;GO:0043170	0	0.0131578947368421	-	1	293	7868	14	4	279	7864	8161	0.18747887889546175
92	R1	e019_R1	TRUE	2.7689432035717977e-12	516	20	13	0.65	0.0251937984496124	GO:0007169	GO:BP	transmembrane receptor protein tyrosine kinase signaling pathway	16324	2796	NA	GO:0040011;GO:0050789;GO:0032502;GO:0006793;GO:0036211	0	0.01818181818181818	-	1	516	15808	13	7	503	15801	16324	0.12379232357687175
93	R1	e019_R1	TRUE	2.238555784475247e-9	25	26	6	0.2307692307692308	0.24	GO:0009081	GO:BP	branched-chain amino acid metabolic process	16324	3330	NA	GO:0006520	0	0.07142857142857142	-	1	25	16299	6	20	19	16279	16324	0.2341433047349534
94	R1	e019_R1	TRUE	1.1082780502347249e-4	12	13	3	0.2307692307692308	0.25	GO:0034982	GO:BP	mitochondrial protein processing	16324	9222	NA	GO:0006508;GO:0051604	0	0.3333333333333333	-	1	12	16312	3	10	9	16302	16324	0.23961058025998688
95	R1	e019_R1	TRUE	2.012799022935636e-50	68	36	25	0.6944444444444444	0.36764705882352944	GO:0070098	GO:BP	chemokine-mediated signaling pathway	16324	16835	NA	GO:0040011;GO:0050896;GO:0002376;GO:0050789;GO:0065009;GO:0044419	0	0.00518134715025906	-	1	68	16256	25	11	43	16245	16324	0.5038568754555934
96	R1	e019_R1	TRUE	5.961385957029753e-21	168	19	15	0.7894736842105263	0.08928571428571429	KEGG:04141	KEGG	Protein processing in endoplasmic reticulum	8161	273	NA	GO:0009057;GO:0050896;GO:0006508;GO:0015031	0	0.03333333333333333	-	1	168	7993	15	4	153	7989	8161	0.26158217643634324
97	R1	e019_R1	TRUE	1.4290937319972737e-4	79	11	4	0.3636363636363637	0.05063291139240506	KEGG:00983	KEGG	Drug metabolism - other enzymes	8161	157	NA	NA	0	0.125	-	1	79	8082	4	7	75	8075	8161	0.13281203878969797
99	R1	e019_R1	TRUE	1.4721669161946826e-6	36	22	5	0.2272727272727273	0.1388888888888889	GO:0098703	GO:BP	calcium ion import across plasma membrane	16324	19885	NA	GO:0051640;GO:0050789;GO:0051641;GO:0006811	0	0.02857142857142857	-	1	36	16288	5	17	31	16271	16324	0.17625640883328994
101	R1	e019_R1	TRUE	1.383224045703115e-4	71	12	4	0.3333333333333333	0.05633802816901408	KEGG:04622	KEGG	RIG-I-like receptor signaling pathway	8161	321	NA	GO:0032502;GO:0002376;GO:0001775	0	0.2	-	1	71	8090	4	8	67	8082	8161	0.1341441174906414
102	R1	e019_R1	TRUE	9.475064478571646e-8	77	14	6	0.42857142857142855	0.07792207792207792	KEGG:05100	KEGG	Bacterial invasion of epithelial cells	8161	416	NA	NA	0	0.05263157894736842	-	1	77	8084	6	8	71	8076	8161	0.17972368245040396
103	R1	e019_R1	TRUE	2.5085437901314955e-18	36	20	10	0.5	0.2777777777777778	REAC:R-HSA-76046	REAC	RNA Polymerase III Transcription Initiation	10790	1807	NA	GO:0006351	0	0.05263157894736842	-	1	36	10754	10	10	26	10744	10790	0.37115441994119247
104	R1	e019_R1	TRUE	5.59214573967882e-12	34	16	7	0.4375	0.2058823529411765	REAC:R-HSA-177243	REAC	Interactions of Rev with host cellular proteins	10790	1161	NA	GO:0051641;GO:0015931	0	0.05263157894736842	-	1	34	10756	7	9	27	10747	10790	0.2986529818824137
105	R1	e019_R1	TRUE	1.6346036749330448e-11	71	16	8	0.5	0.11267605633802816	KEGG:04520	KEGG	Adherens junction	8161	310	NA	GO:0007155;GO:0022607	0	0.05	-	1	71	8090	8	8	63	8082	8161	0.23447752950394293
106	R1	e019_R1	TRUE	1.4856818515499848e-5	67	18	5	0.2777777777777778	0.07462686567164178	KEGG:00010	KEGG	Glycolysis / Gluconeogenesis	8161	2	NA	GO:0006082;GO:0006091;GO:0009117;GO:0005975	0	0.0303030303030303	-	1	67	8094	5	13	62	8081	8161	0.14045485231324298
