module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
18	R1	e019_R1	TRUE	3.9188234697265685e-35	37	24	17	0.7083333333333334	0.4594594594594595	KEGG:05332	KEGG	Graft-versus-host disease	8161	480	NA	GO:0002376;GO:0050789;GO:0065003;GO:0001775	0	0.00775193798449612	-	1	37	8124	17	7	20	8117	8161	0.5689577554946946
19	R1	e019_R1	TRUE	6.261657973076754e-11	8	16	5	0.3125	0.625	REAC:R-HSA-8851805	REAC	MET activates RAS signaling	10790	1298	NA	NA	0	0.02777777777777777	-	1	8	10782	5	11	3	10771	10790	0.4413841134483552
20	R1	e019_R1	TRUE	3.683986619897366e-13	115	33	11	0.3333333333333333	0.09565217391304348	GO:0050852	GO:BP	T cell receptor signaling pathway	16324	14053	NA	GO:0002376;GO:0050789	0	0.02222222222222222	-	1	115	16209	11	22	104	16187	16324	0.17558378584722517
21	R1	e019_R1	TRUE	5.26464854143614e-23	10	19	9	0.47368421052631576	0.9	REAC:R-HSA-390450	REAC	Folding of actin by CCT/TriC	10790	897	NA	GO:0050789;GO:0051641;GO:0051234;GO:0006457	0	0.01388888888888888	-	1	10	10780	9	10	1	10770	10790	0.6525280895737788
22	R1	e019_R1	TRUE	3.2691779823006803e-34	516	28	26	0.9285714285714286	0.0503875968992248	GO:0006281	GO:BP	DNA repair	16324	2140	NA	GO:0002376;GO:0006266;GO:0006281	0	0.015625	-	1	516	15808	26	2	490	15806	16324	0.21250815255396704
23	R1	e019_R1	TRUE	2.1939563503302555e-6	28	3	3	1	0.10714285714285714	GO:0008535	GO:BP	respiratory chain complex IV assembly	16324	3264	NA	GO:0065003	0	0.07692307692307693	-	1	28	16296	3	0	25	16296	16324	0.327076044747781
24	R1	e019_R1	TRUE	9.011678225819052e-6	459	7	6	0.8571428571428571	0.0130718954248366	REAC:R-HSA-500792	REAC	GPCR ligand binding	10790	965	NA	GO:0050789	0	0.1	-	1	459	10331	6	1	453	10330	10790	0.10284173472001824
25	R1	e019_R1	TRUE	8.11050218812945e-20	32	11	9	0.8181818181818182	0.28125	REAC:R-HSA-352230	REAC	Amino acid transport across the plasma membrane	10790	135	NA	GO:0006865	0	0.02272727272727272	-	1	32	10758	9	2	23	10756	10790	0.4789173218098177
26	R1	e019_R1	TRUE	7.181089830253857e-23	52	29	13	0.4482758620689655	0.25	GO:1902476	GO:BP	chloride transmembrane transport	16324	23347	NA	GO:0006811;GO:0007033;GO:0065008;GO:0007154;GO:0022607	0	0.01724137931034482	-	1	52	16272	13	16	39	16256	16324	0.333214935550086
27	R1	e019_R1	TRUE	6.147248636034955e-19	31	15	9	0.6	0.2903225806451613	GO:0006506	GO:BP	GPI anchor biosynthetic process	16324	2284	NA	GO:0036211;GO:0044255;GO:0009059;GO:0006793	0	0.02702702702702703	-	1	31	16293	9	6	22	16287	16324	0.41663108522011955
28	R1	e019_R1	TRUE	4.9389685120239787e-14	8	17	6	0.35294117647058826	0.75	REAC:R-HSA-9017802	REAC	Noncanonical activation of NOTCH3	10790	1518	NA	GO:0006518;GO:0006508	0	0.0175438596491228	-	1	8	10782	6	11	2	10771	10790	0.5140104644086453
29	R1	e019_R1	TRUE	5.263132662500475e-23	295	22	17	0.7727272727272727	0.0576271186440678	GO:0016236	GO:BP	macroautophagy	16324	5303	NA	GO:0022411;GO:0007005;GO:0006914	0	0.025	-	1	295	16029	17	5	278	16024	16324	0.2081143988150931
30	R1	e019_R1	TRUE	2.7855053595766205e-15	10	23	7	0.30434782608695654	0.7	REAC:R-HSA-193697	REAC	p75NTR regulates axonogenesis	10790	2583	NA	GO:0050789;GO:0050896	0	0.01612903225806451	-	1	10	10780	7	16	3	10764	10790	0.46086563032899486
31	R1	e019_R1	TRUE	4.3403741185237365e-95	49	57	42	0.7368421052631579	0.8571428571428571	REAC:R-HSA-1236978	REAC	Cross-presentation of soluble exogenous antigens (endosomes)	10790	395	NA	GO:0006508;GO:0009057	0	0.00609756097560975	-	1	49	10741	42	15	7	10726	10790	0.7937202412203518
32	R1	e019_R1	TRUE	2.1274878774135098e-13	16	10	6	0.6	0.375	REAC:R-HSA-180292	REAC	GAB1 signalosome	10790	955	NA	GO:0050789;GO:0065009	0	0.01123595505617977	-	1	16	10774	6	4	10	10770	10790	0.47374013919967006
33	R1	e019_R1	TRUE	3.1211410335277176e-16	91	18	11	0.6111111111111112	0.12087912087912088	KEGG:04657	KEGG	IL-17 signaling pathway	8161	329	NA	GO:0050789;GO:0050896	0	0.09090909090909093	-	1	91	8070	11	7	80	8063	8161	0.26862882970205215
34	R1	e019_R1	TRUE	1.1264007233348115e-205	93	88	87	0.9886363636363636	0.935483870967742	REAC:R-HSA-5368287	REAC	Mitochondrial translation	10790	1394	NA	GO:0006412	0	0.07692307692307693	-	1	93	10697	87	1	6	10696	10790	0.9613722123340288
35	R1	e019_R1	TRUE	2.485510367163237e-34	33	17	15	0.8823529411764706	0.4545454545454546	KEGG:04130	KEGG	SNARE interactions in vesicular transport	8161	267	NA	GO:0006836;GO:0046903;GO:0016050;GO:0048284;GO:0061024;GO:0065008;GO:0051640;GO:0016192;GO:0022406	0	0.0108695652173913	-	1	33	8128	15	2	18	8126	8161	0.6323355948211181
36	R1	e019_R1	TRUE	0.0010418756204544	195	3	3	1	0.01538461538461538	REAC:R-HSA-375276	REAC	Peptide ligand-binding receptors	10790	1636	NA	GO:0008015	0	0.16666666666666666	-	1	195	10595	3	0	192	10595	10790	0.12292591873256624
37	R1	e019_R1	TRUE	5.495992295191477e-32	132	30	21	0.7	0.1590909090909091	REAC:R-HSA-5693567	REAC	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	10790	1040	NA	GO:0050789;GO:0006260;GO:0006281;GO:0065009	0	0.00819672131147541	-	1	132	10658	21	9	111	10649	10790	0.33036353132326807
38	R1	e019_R1	TRUE	1.2081208296393006e-16	116	26	12	0.4615384615384616	0.10344827586206896	GO:0001508	GO:BP	action potential	16324	337	NA	GO:0006811;GO:0065008;GO:0006936;GO:0007154;GO:0050789;GO:0008015	0	0.01149425287356321	-	1	116	16208	12	14	104	16194	16324	0.21608351936222817
40	R1	e019_R1	TRUE	1.7618904089363015e-24	212	20	17	0.85	0.08018867924528301	REAC:R-HSA-416476	REAC	G alpha (q) signalling events	10790	934	NA	GO:0065008;GO:0050789;GO:0006936;GO:0065009	0	0.008	-	1	212	10578	17	3	195	10575	10790	0.2578227332572414
41	R1	e019_R1	TRUE	6.352834718297533e-41	41	39	21	0.5384615384615384	0.5121951219512195	REAC:R-HSA-383280	REAC	Nuclear Receptor transcription pathway	10790	1530	NA	GO:0006351;GO:0007154;GO:0048511;GO:0050789;GO:0050896	0	0.00862068965517241	-	1	41	10749	21	18	20	10731	10790	0.5233984735723384
42	R1	e019_R1	TRUE	6.099389160212e-6	6	12	3	0.25	0.5	REAC:R-HSA-8937144	REAC	Aryl hydrocarbon receptor signalling	10790	162	NA	GO:0050789;GO:0050896	0	0.14285714285714285	-	1	6	10784	3	9	3	10775	10790	0.3530614924863559
43	R1	e019_R1	TRUE	5.404985131148763e-7	14	14	4	0.2857142857142857	0.2857142857142857	REAC:R-HSA-1170546	REAC	Prolactin receptor signaling	10790	1715	NA	GO:0050789	0	0.03703703703703703	-	1	14	10776	4	10	10	10766	10790	0.28478629759253365
44	R1	e019_R1	TRUE	9.043480166319929e-20	76	34	14	0.4117647058823529	0.18421052631578944	REAC:R-HSA-438064	REAC	Post NMDA receptor activation events	10790	1682	NA	GO:0006811;GO:0065008;GO:0051276;GO:0050789;GO:0032501;GO:0065009	0	0.00510204081632653	-	1	76	10714	14	20	62	10694	10790	0.272087622950133
45	R1	e019_R1	TRUE	5.2904171424897216e-20	297	23	17	0.7391304347826086	0.05723905723905724	REAC:R-HSA-5688426	REAC	Deubiquitination	10790	702	NA	GO:0036211;GO:0006508;GO:0009057	0	0.00392156862745098	-	1	297	10493	17	6	280	10487	10790	0.2010244601112987
46	R1	e019_R1	TRUE	2.0409706648453377e-123	291	85	76	0.8941176470588236	0.2611683848797251	GO:0000375	GO:BP	RNA splicing, via transesterification reactions	16324	112	NA	GO:0000375	0	0.03571428571428571	-	1	291	16033	76	9	215	16024	16324	0.479127319723094
47	R1	e019_R1	TRUE	2.842980687344629e-7	28	19	5	0.2631578947368421	0.17857142857142858	REAC:R-HSA-525793	REAC	Myogenesis	10790	1423	NA	GO:0032502;GO:0050789;GO:0009059	0	0.03571428571428571	-	1	28	10762	5	14	23	10748	10790	0.215108365754289
48	R1	e019_R1	TRUE	1.2694955934863775e-16	10	16	7	0.4375	0.7	REAC:R-HSA-111932	REAC	CaMK IV-mediated phosphorylation of CREB	10790	287	NA	GO:0036211;GO:0050789;GO:0006793	0	0.01204819277108433	-	1	10	10780	7	9	3	10771	10790	0.5528924479944121
49	R1	e019_R1	TRUE	1.19873827527704e-8	250	16	9	0.5625	0.036	KEGG:04144	KEGG	Endocytosis	8161	275	NA	GO:0065008;GO:0051641;GO:0050789;GO:0016192	0	0.0588235294117647	-	1	250	7911	9	7	241	7904	8161	0.13679643024300284
50	R1	e019_R1	TRUE	1.525916318262086e-34	107	25	19	0.76	0.17757009345794392	GO:0036503	GO:BP	ERAD pathway	16324	10171	NA	GO:0050896;GO:0006508;GO:0015031;GO:0009057	0	0.01587301587301587	-	1	107	16217	19	6	88	16211	16324	0.3656711128135933
51	R1	e019_R1	TRUE	2.1000539284543574e-25	33	21	12	0.5714285714285714	0.3636363636363637	GO:0042554	GO:BP	superoxide anion generation	16324	10820	NA	GO:0008152	0	0.02631578947368421	-	1	33	16291	12	9	21	16282	16324	0.4549822304640864
52	R1	e019_R1	TRUE	6.443357112434327e-8	35	31	6	0.1935483870967742	0.17142857142857143	GO:0032355	GO:BP	response to estradiol	16324	7934	NA	GO:0050789;GO:0050896	0	0.05263157894736842	-	1	35	16289	6	25	29	16264	16324	0.18050006866516227
53	R1	e019_R1	TRUE	6.77350168129352e-16	84	22	11	0.5	0.13095238095238096	REAC:R-HSA-216083	REAC	Integrin cell surface interactions	10790	1156	NA	GO:0050789;GO:0007155	0	0.02857142857142857	-	1	84	10706	11	11	73	10695	10790	0.25314354395413113
54	R1	e019_R1	TRUE	1.4653650227686512e-35	27	45	17	0.37777777777777777	0.6296296296296297	GO:2000819	GO:BP	regulation of nucleotide-excision repair	16324	27358	NA	GO:0032502;GO:0050789;GO:0006281;GO:0016043	0	0.00892857142857142	-	1	27	16297	17	28	10	16269	16324	0.4866469980306767
55	R1	e019_R1	TRUE	1.1594384605309847e-9	28	21	6	0.2857142857142857	0.21428571428571427	GO:0050901	GO:BP	leukocyte tethering or rolling	16324	14096	NA	GO:0002376;GO:0007155	0	0.05555555555555555	-	1	28	16296	6	15	22	16281	16324	0.2463200628550825
56	R1	e019_R1	TRUE	1.7200794272930186e-32	15	49	14	0.2857142857142857	0.9333333333333332	GO:0099116	GO:BP	tRNA 5'-end processing	16324	20109	NA	GO:0050789;GO:0006396;GO:0009057	0	0.00952380952380952	-	1	15	16309	14	35	1	16274	16324	0.515748284029742
57	R1	e019_R1	TRUE	6.423146315250954e-30	42	23	15	0.6521739130434783	0.35714285714285715	REAC:R-HSA-75893	REAC	TNF signaling	10790	2311	NA	GO:0036211;GO:0006508;GO:0002376;GO:0050789;GO:0050896	0	0.01388888888888888	-	1	42	10748	15	8	27	10740	10790	0.4811861370150577
58	R1	e019_R1	TRUE	4.9095216847677965e-29	9	10	9	0.9	1	GO:0000301	GO:BP	retrograde transport, vesicle recycling within Golgi	16324	92	NA	GO:0016192	0	0.07142857142857142	-	1	9	16315	9	1	0	16314	16324	0.9486542236455038
59	R1	e019_R1	TRUE	2.427378970854913e-26	208	25	18	0.72	0.08653846153846154	GO:0006470	GO:BP	protein dephosphorylation	16324	2260	NA	GO:0036211;GO:0050789;GO:0006793	0	0.00787401574803149	-	1	208	16116	18	7	190	16109	16324	0.2469640267215749
60	R1	e019_R1	TRUE	9.718323507372413e-9	17	17	5	0.29411764705882354	0.29411764705882354	REAC:R-HSA-1810476	REAC	RIP-mediated NFkB activation via ZBP1	10790	1784	NA	GO:0050789	0	0.01388888888888888	-	1	17	10773	5	12	12	10761	10790	0.2930037512080856
61	R1	e019_R1	TRUE	9.498781523220776e-60	294	45	39	0.8666666666666667	0.1326530612244898	GO:0007178	GO:BP	transmembrane receptor protein serine/threonine kinase signaling pathway	16324	2803	NA	GO:0036211;GO:0006793;GO:0032502;GO:0050789;GO:0032501;GO:0050896	0	0.00490196078431372	-	1	294	16030	39	6	255	16024	16324	0.3355138349021767
62	R1	e019_R1	TRUE	8.515935440597529e-34	28	22	15	0.6818181818181818	0.5357142857142857	REAC:R-HSA-3928663	REAC	EPHA-mediated growth cone collapse	10790	782	NA	GO:0032989;GO:0050789	0	0.01694915254237288	-	1	28	10762	15	7	13	10755	10790	0.6034652337524175
63	R1	e019_R1	TRUE	1.8621211030434822e-38	24	54	18	0.3333333333333333	0.75	GO:0031145	GO:BP	anaphase-promoting complex-dependent catabolic process	16324	7447	NA	GO:0000280;GO:0007049;GO:0009057;GO:0036211;GO:0051276;GO:0006508;GO:0050789;GO:0007059	0	0.0062111801242236	-	1	24	16300	18	36	6	16264	16324	0.4989870093399849
65	R1	e019_R1	TRUE	3.35629781603026e-5	68	3	3	1	0.04411764705882353	GO:0045109	GO:BP	intermediate filament organization	16324	11970	NA	GO:0006996	0	0.08333333333333333	-	1	68	16256	3	0	65	16256	16324	0.20962333877007264
66	R1	e019_R1	TRUE	4.9345657652627085e-31	61	25	16	0.64	0.26229508196721313	GO:0008543	GO:BP	fibroblast growth factor receptor signaling pathway	16324	3266	NA	GO:0032502;GO:0050789;GO:0050896	0	0.0079365079365079309	-	1	61	16263	16	9	45	16254	16324	0.4084017999508575
67	R1	e019_R1	TRUE	2.147108800983141e-46	65	24	22	0.9166666666666666	0.3384615384615385	REAC:R-HSA-1268020	REAC	Mitochondrial protein import	10790	1390	NA	GO:0007005;GO:0015031	0	0.03846153846153846	-	1	65	10725	22	2	43	10723	10790	0.5556387142523397
68	R1	e019_R1	TRUE	5.0401780836350315e-62	55	28	27	0.9642857142857144	0.4909090909090909	REAC:R-HSA-9639288	REAC	Amino acids regulate mTORC1	10790	136	NA	GO:0050789;GO:0050896;GO:0007154	0	0.01923076923076923	-	1	55	10735	27	1	28	10734	10790	0.6870297069289277
69	R1	e019_R1	TRUE	2.893624987109099e-10	11	16	5	0.3125	0.4545454545454546	GO:0051256	GO:BP	mitotic spindle midzone assembly	16324	14372	NA	GO:0050789;GO:0022607	0	0.01063829787234042	-	1	11	16313	5	11	6	16302	16324	0.37638775997434915
70	R1	e019_R1	TRUE	6.015069914815543e-7	293	26	9	0.34615384615384615	0.03071672354948805	GO:0031589	GO:BP	cell-substrate adhesion	16324	7637	NA	GO:0022607;GO:0007155	0	0.0303030303030303	-	1	293	16031	9	17	284	16014	16324	0.09873631919053089
71	R1	e019_R1	TRUE	1.4789177623320483e-16	49	21	10	0.47619047619047616	0.20408163265306123	REAC:R-HSA-373752	REAC	Netrin-1 signaling	10790	1500	NA	GO:0032989	0	0.04545454545454545	-	1	49	10741	10	11	39	10730	10790	0.30977198520295046
72	R1	e019_R1	TRUE	2.037300665041971e-28	292	30	23	0.7666666666666667	0.07876712328767123	REAC:R-HSA-72766	REAC	Translation	10790	2429	NA	GO:0016070;GO:0006412;GO:0006520;GO:0015031	0	0.02941176470588235	-	1	292	10498	23	7	269	10491	10790	0.24067490756081827
73	R1	e019_R1	TRUE	3.339282896480899e-20	11	14	8	0.5714285714285714	0.7272727272727273	REAC:R-HSA-8847993	REAC	ERBB2 Activates PTK6 Signaling	10790	787	NA	GO:0036211;GO:0050789;GO:0006793	0	0.01587301587301587	-	1	11	10779	8	6	3	10773	10790	0.64425462482682
74	R1	e019_R1	TRUE	7.009460826079889e-8	36	12	5	0.4166666666666667	0.1388888888888889	REAC:R-HSA-8939243	REAC	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	10790	1823	NA	GO:0036211;GO:0050789	0	0.07692307692307693	-	1	36	10754	5	7	31	10747	10790	0.2391684539321159
75	R1	e019_R1	TRUE	6.70886025800106e-15	23	21	8	0.380952380952381	0.34782608695652173	REAC:R-HSA-8949215	REAC	Mitochondrial calcium ion transport	10790	1388	NA	GO:0006793;GO:0002376;GO:0007005;GO:0050789;GO:0050896	0	0.02127659574468085	-	1	23	10767	8	13	15	10754	10790	0.36271533754596247
76	R1	e019_R1	TRUE	3.853194543811094e-9	27	4	4	1	0.14814814814814814	GO:0046856	GO:BP	phosphatidylinositol dephosphorylation	16324	13124	NA	GO:0044255;GO:0006793	0	0.06666666666666667	-	1	27	16297	4	0	23	16297	16324	0.3846288612800098
77	R1	e019_R1	TRUE	4.99813673559817e-35	39	26	17	0.6538461538461539	0.4358974358974359	REAC:R-HSA-140877	REAC	Formation of Fibrin Clot (Clotting Cascade)	10790	899	NA	GO:0050789;GO:0050896;GO:0050878;GO:0050817	0	0.0196078431372549	-	1	39	10751	17	9	22	10742	10790	0.5325160174311262
78	R1	e019_R1	TRUE	3.055100199122017e-39	43	17	17	1	0.3953488372093023	KEGG:03022	KEGG	Basal transcription factors	8161	213	NA	GO:0006354	0	0.01515151515151515	-	1	43	8118	17	0	26	8118	8161	0.6277632296128597
79	R1	e019_R1	TRUE	6.806678891300902e-150	103	72	70	0.9722222222222222	0.6796116504854369	REAC:R-HSA-611105	REAC	Respiratory electron transport	10790	1963	NA	GO:0065003;GO:0022900;GO:0006119	0	0.01470588235294117	-	1	103	10687	70	2	33	10685	10790	0.8114552988053446
80	R1	e019_R1	TRUE	6.153324280363093e-5	83	3	3	1	0.03614457831325301	GO:0006821	GO:BP	chloride transport	16324	2554	NA	GO:0006811	0	0.3333333333333333	-	1	83	16241	3	0	80	16241	16324	0.1896507576143733
81	R1	e019_R1	TRUE	5.117746206707755e-54	44	29	23	0.7931034482758621	0.5227272727272727	GO:0042073	GO:BP	intraciliary transport	16324	10523	NA	GO:0051641;GO:0006810	0	0.04545454545454545	-	1	44	16280	23	6	21	16274	16324	0.6431262084120468
82	R1	e019_R1	TRUE	2.7507495013062286e-75	34	38	31	0.8157894736842105	0.9117647058823528	KEGG:03020	KEGG	RNA polymerase	8161	212	NA	GO:0006351;GO:0050789;GO:0032502;GO:0006354	0	0.00854700854700854	-	1	34	8127	31	7	3	8120	8161	0.8618404563053172
83	R1	e019_R1	TRUE	2.6149047822458476e-18	23	22	9	0.4090909090909091	0.391304347826087	GO:0042744	GO:BP	hydrogen peroxide catabolic process	16324	10914	NA	GO:0065003;GO:0008152;GO:0006869;GO:0015669;GO:0050789;GO:0032501	0	0.01818181818181818	-	1	23	16301	9	13	14	16288	16324	0.399271134778463
84	R1	e019_R1	TRUE	7.727837143554942e-20	35	16	10	0.625	0.2857142857142857	REAC:R-HSA-5663213	REAC	RHO GTPases Activate WASPs and WAVEs	10790	1760	NA	GO:0050789;GO:0016043	0	0.01492537313432835	-	1	35	10755	10	6	25	10749	10790	0.4213799667018039
85	R1	e019_R1	TRUE	3.786345803512217e-36	33	19	16	0.8421052631578947	0.48484848484848486	KEGG:04130	KEGG	SNARE interactions in vesicular transport	8161	267	NA	GO:0016192;GO:0061024;GO:0048284;GO:0016050	0	0.02857142857142857	-	1	33	8128	16	3	17	8125	8161	0.6379428509362829
86	R1	e019_R1	TRUE	5.023110723287713e-11	11	11	5	0.4545454545454546	0.4545454545454546	REAC:R-HSA-446107	REAC	Type I hemidesmosome assembly	10790	2474	NA	GO:0050789;GO:0022607	0	0.03846153846153846	-	1	11	10779	5	6	6	10773	10790	0.45398881663841306
87	R1	e019_R1	TRUE	4.7546191680020124e-20	174	34	16	0.4705882352941176	0.09195402298850576	GO:0007179	GO:BP	transforming growth factor beta receptor signaling pathway	16324	2804	NA	GO:0051641;GO:0016050;GO:0048284;GO:0065003;GO:0061024;GO:0036211;GO:0006793;GO:0016192;GO:0050789;GO:0050896	0	0.008	-	1	174	16150	16	18	158	16132	16324	0.20461406695151357
88	R1	e019_R1	TRUE	6.045326063214911e-13	210	16	11	0.6875	0.05238095238095238	KEGG:04015	KEGG	Rap1 signaling pathway	8161	243	NA	GO:0050789	0	0.01052631578947368	-	1	210	7951	11	5	199	7946	8161	0.18524349716512736
89	R1	e019_R1	TRUE	3.414813288232755e-5	89	17	5	0.29411764705882354	0.05617977528089887	GO:0010717	GO:BP	regulation of epithelial to mesenchymal transition	16324	4442	NA	GO:0032502;GO:0050789;GO:0050896	0	0.1111111111111111	-	1	89	16235	5	12	84	16223	16324	0.12657205219529533
90	R1	e019_R1	TRUE	1.1304788313226641e-13	160	14	10	0.7142857142857143	0.0625	REAC:R-HSA-5633007	REAC	Regulation of TP53 Activity	10790	1901	NA	GO:0050789	0	0.05555555555555555	-	1	160	10630	10	4	150	10626	10790	0.20858889025904823
91	R1	e019_R1	TRUE	1.4758456025087048e-97	59	42	41	0.9761904761904762	0.6949152542372882	REAC:R-HSA-6790901	REAC	rRNA modification in the nucleus and cytosol	10790	2590	NA	GO:0042254;GO:0006396	0	0.02857142857142857	-	1	59	10731	41	1	18	10730	10790	0.8228700044727599
92	R1	e019_R1	TRUE	4.952473788334902e-13	20	23	7	0.30434782608695654	0.35	GO:0043567	GO:BP	regulation of insulin-like growth factor receptor signaling pathway	16324	11367	NA	GO:0050789;GO:0050896	0	0.015625	-	1	20	16304	7	16	13	16288	16324	0.3254915125454465
93	R1	e019_R1	TRUE	3.7503527356072867e-7	16	3	3	1	0.1875	GO:0080009	GO:BP	mRNA methylation	16324	18762	NA	GO:0006396;GO:0043412	0	0.07692307692307693	-	1	16	16308	3	0	13	16308	16324	0.4328402159383365
94	R1	e019_R1	TRUE	3.2169059940979296e-33	39	39	17	0.4358974358974359	0.4358974358974359	GO:0000387	GO:BP	spliceosomal snRNP assembly	16324	119	NA	GO:0000375;GO:0065003	0	0.0303030303030303	-	1	39	16285	17	22	22	16263	16324	0.434546499452855
95	R1	e019_R1	TRUE	1.0730347089911549e-8	70	13	6	0.4615384615384616	0.08571428571428572	GO:0007260	GO:BP	tyrosine phosphorylation of STAT protein	16324	2859	NA	GO:0036211;GO:0006793;GO:0032502;GO:0050789;GO:0050896	0	0.02	-	1	70	16254	6	7	64	16247	16324	0.1975526304627208
