experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	monet_type	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
e019_R1	11	TRUE	4.083859608820558e-17	140	21	12	0.5714285714285714	0.08571428571428572	GO:0006836	GO:BP	neurotransmitter transport	16324	2562		GO:0007154;GO:0065008;GO:0006836;GO:0046903;GO:0016192	0	0.01818181818181818	R1	-	1	140	16184	12	9	128	16175	16324	0.21907353538175534
e019_R1	12	TRUE	2.9417350915754257e-46	24	26	18	0.6923076923076923	0.75	GO:0031145	GO:BP	anaphase-promoting complex-dependent catabolic process	16324	7447		GO:0007049;GO:0006508;GO:0009057;GO:0050789;GO:0036211	0	0.00980392156862745	R1	-	1	24	16300	18	8	6	16292	16324	0.7201493313891848
e019_R1	13	TRUE	1.1157332927870037e-17	35	23	10	0.43478260869565216	0.2857142857142857	REAC:R-HSA-114604	REAC	GPVI-mediated activation cascade	10790	967		GO:0044255;GO:0050789;GO:0006793	0	0.004273504273504274	R1	-	1	35	10755	10	13	25	10742	10790	0.35076696988376926
e019_R1	14	TRUE	5.661990639599903e-9	94	15	7	0.4666666666666667	0.07446808510638298	REAC:R-HSA-9013423	REAC	RAC3 GTPase cycle	10790	1746		GO:0050789	0	0.043478260869565216	R1	-	1	94	10696	7	8	87	10688	10790	0.18386815480995278
e019_R1	15	TRUE	4.036858593427404e-4	43	8	3	0.375	0.06976744186046512	KEGG:04975	KEGG	Fat digestion and absorption	8161	399		GO:0043062;GO:0045229	0	0.1111111111111111	R1	-	1	43	8118	3	5	40	8113	8161	0.1599767275812419
e019_R1	16	TRUE	1.1257575651936063e-35	22	23	15	0.6521739130434783	0.6818181818181818	REAC:R-HSA-392170	REAC	ADP signalling through P2Y purinoceptor 12	10790	10		GO:0050789	0	0.012345679012345678	R1	-	1	22	10768	15	8	7	10760	10790	0.6661356570320618
e019_R1	17	TRUE	1.412724315145702e-7	11	3	3	1	0.2727272727272727	REAC:R-HSA-2485179	REAC	Activation of the phototransduction cascade	10790	102		GO:0050877	0	0.125	R1	-	1	11	10779	3	0	8	10779	10790	0.5220392792307172
e019_R1	18	TRUE	0.0068955225432860675	3	20	2	0.1	0.6666666666666666	GO:0018343	GO:BP	protein farnesylation	16324	5664		GO:0036211	0	0.5	R1	-	1	3	16321	2	18	1	16303	16324	0.2579061014981554
e019_R1	19	TRUE	1.9174830663547153e-100	187	79	64	0.810126582278481	0.3422459893048128	REAC:R-HSA-72172	REAC	mRNA Splicing	10790	2565		GO:0065003;GO:0000375	0	0.02564102564102564	R1	-	1	187	10603	64	15	123	10588	10790	0.5217303411620039
e019_R1	20	TRUE	1.8431333337734773e-46	53	33	24	0.7272727272727273	0.4528301886792453	KEGG:03460	KEGG	Fanconi anemia pathway	8161	237		GO:0050789;GO:0006281;GO:0036211	0	0.011904761904761904	R1	-	1	53	8108	24	9	29	8099	8161	0.5717622446140483
e019_R1	21	TRUE	6.231635381788395e-15	383	18	13	0.7222222222222222	0.033942558746736295	GO:0006338	GO:BP	chromatin remodeling	16324	2173		GO:0065003	0	0.07142857142857142	R1	-	1	383	15941	13	5	370	15936	16324	0.15337687528448105
e019_R1	22	TRUE	1.2432443281043205e-6	210	17	7	0.4117647058823529	0.03333333333333333	GO:1903320	GO:BP	regulation of protein modification by small protein conjugation or removal	16324	24000		GO:0050789;GO:0036211	0	0.058823529411764705	R1	-	1	210	16114	7	10	203	16104	16324	0.11429229439166712
e019_R1	23	TRUE	6.8391433637091725e-25	140	31	19	0.6129032258064516	0.1357142857142857	KEGG:04120	KEGG	Ubiquitin mediated proteolysis	8161	265		GO:0050789;GO:0006508;GO:0036211;GO:0009057	0	0.01	R1	-	1	140	8021	19	12	121	8009	8161	0.2833111117007851
e019_R1	24	TRUE	7.416034229242465e-24	516	34	23	0.6764705882352942	0.044573643410852716	GO:0006281	GO:BP	DNA repair	16324	2140		GO:0007049;GO:0000280;GO:0006281	0	0.011363636363636364	R1	-	1	516	15808	23	11	493	15797	16324	0.16838681823970802
e019_R1	25	TRUE	1.4681286348189815e-21	175	29	16	0.5517241379310345	0.09142857142857143	GO:0070646	GO:BP	protein modification by small protein removal	16324	17165		GO:0050789;GO:0006508;GO:0036211	0	0.013333333333333334	R1	-	1	175	16149	16	13	159	16136	16324	0.2216189114852788
e019_R1	26	TRUE	1.8646226058065107e-5	4	25	3	0.12	0.75	GO:0006556	GO:BP	S-adenosylmethionine biosynthetic process	16324	2330		GO:0006790	0	0.125	R1	-	1	4	16320	3	22	1	16298	16324	0.2996536382359366
e019_R1	27	TRUE	6.862884571921239e-7	10	21	4	0.19047619047619047	0.4	REAC:R-HSA-198693	REAC	AKT phosphorylates targets in the nucleus	10790	12		NA	0	0.05263157894736842	R1	-	1	10	10780	4	17	6	10763	10790	0.2750783761217926
e019_R1	28	TRUE	5.037081291347384e-32	36	25	16	0.64	0.4444444444444444	KEGG:03030	KEGG	DNA replication	8161	214		GO:0009059;GO:0006260;GO:0006281	0	0.010526315789473684	R1	-	1	36	8125	16	9	20	8116	8161	0.5316443419642526
e019_R1	29	TRUE	2.0370138552679745e-20	34	15	10	0.6666666666666666	0.29411764705882354	REAC:R-HSA-174417	REAC	Telomere C-strand (Lagging Strand) Synthesis	10790	2351		GO:0050789;GO:0006260;GO:0065009;GO:0009059	0	0.012195121951219513	R1	-	1	34	10756	10	5	24	10751	10790	0.4417176145487904
e019_R1	30	TRUE	2.016027034069881e-35	33	38	18	0.47368421052631576	0.5454545454545454	REAC:R-HSA-68962	REAC	Activation of the pre-replicative complex	10790	103		GO:0007049;GO:0050789;GO:0006260;GO:0006281	0	0.011904761904761904	R1	-	1	33	10757	18	20	15	10737	10790	0.5066893943080664
e019_R1	32	TRUE	1.2308376699926318e-19	813	27	21	0.7777777777777778	0.025830258302583026	GO:0000278	GO:BP	mitotic cell cycle	16324	80		GO:0007049;GO:0050789;GO:0065009	0	0.008695652173913044	R1	-	1	813	15511	21	6	792	15505	16324	0.13620881597861187
e019_R1	33	TRUE	3.7548030022078594e-21	13	19	9	0.47368421052631576	0.6923076923076923	REAC:R-HSA-174430	REAC	Telomere C-strand synthesis initiation	10790	2352		GO:0051276;GO:0051641;GO:0050789;GO:0009059;GO:0006259	0	0.00980392156862745	R1	-	1	13	10777	9	10	4	10767	10790	0.57204801731398
e019_R1	34	TRUE	6.3953284387195254e-12	516	49	18	0.3673469387755102	0.03488372093023256	GO:0007169	GO:BP	transmembrane receptor protein tyrosine kinase signaling pathway	16324	2796		GO:0050789;GO:0050896;GO:0065009;GO:0002376	0	0.006802721088435374	R1	-	1	516	15808	18	31	498	15777	16324	0.10529313807710611
e019_R1	35	TRUE	1.0352633153793067e-17	51	31	11	0.3548387096774194	0.21568627450980393	GO:0001836	GO:BP	release of cytochrome c from mitochondria	16324	507		GO:0065008;GO:0050896;GO:0061024;GO:0050789;GO:0007005	0	0.008695652173913044	R1	-	1	51	16273	11	20	40	16253	16324	0.27490221985937086
e019_R1	36	TRUE	5.4312070338462876e-33	19	25	14	0.56	0.7368421052631579	REAC:R-HSA-77595	REAC	Processing of Intronless Pre-mRNAs	10790	1709		GO:0006396	0	0.017857142857142856	R1	-	1	19	10771	14	11	5	10760	10790	0.6416524819028077
e019_R1	37	TRUE	2.000969835088951e-16	67	22	11	0.5	0.16417910447761194	KEGG:00010	KEGG	Glycolysis / Gluconeogenesis	8161	2		GO:0006082;GO:0006091;GO:0009117;GO:0005975	0	0.04	R1	-	1	67	8094	11	11	56	8083	8161	0.283354479101971
e019_R1	38	TRUE	1.249630284560586e-9	12	17	5	0.29411764705882354	0.4166666666666667	REAC:R-HSA-4641265	REAC	Repression of WNT target genes	10790	1946		GO:0050789	0	0.02127659574468085	R1	-	1	12	10778	5	12	7	10766	10790	0.349215606801021
e019_R1	39	TRUE	1.000075251466293e-16	150	16	12	0.75	0.08	KEGG:03040	KEGG	Spliceosome	8161	215		GO:0000375	0	0.07142857142857142	R1	-	1	150	8011	12	4	138	8007	8161	0.2414094902002947
e019_R1	40	TRUE	2.2112196625678275e-7	30	17	5	0.29411764705882354	0.16666666666666666	REAC:R-HSA-3000157	REAC	Laminin interactions	10790	1241		NA	0	0.04	R1	-	1	30	10760	5	12	25	10748	10790	0.21978947712006083
e019_R1	41	TRUE	1.7980570446502356e-5	73	17	5	0.29411764705882354	0.0684931506849315	KEGG:04115	KEGG	p53 signaling pathway	8161	264		NA	0	0.2	R1	-	1	73	8088	5	12	68	8076	8161	0.13838048508136716
e019_R1	42	TRUE	6.3411538555649925e-6	170	13	6	0.46153846153846156	0.03529411764705882	KEGG:04310	KEGG	Wnt signaling pathway	8161	293		GO:0050789;GO:0065009	0	0.027777777777777776	R1	-	1	170	7991	6	7	164	7984	8161	0.12325800598477878
e019_R1	43	TRUE	2.4538240679759295e-20	33	24	11	0.4583333333333333	0.3333333333333333	REAC:R-HSA-1592389	REAC	Activation of Matrix Metalloproteinases	10790	82		GO:0065008;GO:0050896;GO:0045229;GO:0050789;GO:0043062;GO:0022411;GO:0008152	0	0.02	R1	-	1	33	10757	11	13	22	10744	10790	0.38928805238540337
e019_R1	44	TRUE	3.4469300686483267e-13	137	20	10	0.5	0.072992700729927	GO:0070507	GO:BP	regulation of microtubule cytoskeleton organization	16324	17092		GO:0050789;GO:0006996;GO:0022607	0	0.021739130434782608	R1	-	1	137	16187	10	10	127	16177	16324	0.1887424067432441
e019_R1	45	TRUE	6.414021322298967e-17	31	22	9	0.4090909090909091	0.2903225806451613	GO:0006506	GO:BP	GPI anchor biosynthetic process	16324	2284		GO:0044255;GO:0009059;GO:0006793;GO:0036211	0	0.02857142857142857	R1	-	1	31	16293	9	13	22	16280	16324	0.3435857940388129
e019_R1	48	TRUE	5.826848328901175e-10	8	24	5	0.20833333333333334	0.625	REAC:R-HSA-75158	REAC	TRAIL  signaling	10790	2335		GO:0050789;GO:0050896;GO:0065009	0	0.011904761904761904	R1	-	1	8	10782	5	19	3	10763	10790	0.36009379440379435
e019_R1	50	TRUE	8.393445295210992e-26	36	22	13	0.5909090909090909	0.3611111111111111	REAC:R-HSA-390522	REAC	Striated Muscle Contraction	10790	2225		GO:0006936;GO:0006996;GO:0032502;GO:0022607	0	0.017543859649122806	R1	-	1	36	10754	13	9	23	10745	10790	0.460564628556271
e019_R1	52	TRUE	3.6571094938529876e-14	174	20	11	0.55	0.06321839080459771	GO:0007051	GO:BP	spindle organization	16324	2709		GO:0007049;GO:0051276;GO:0007059;GO:0000280	0	0.02857142857142857	R1	-	1	174	16150	11	9	163	16141	16324	0.1839487862797564
e019_R1	53	TRUE	3.5184624558081133e-4	39	7	3	0.42857142857142855	0.07692307692307693	REAC:R-HSA-9031628	REAC	NGF-stimulated transcription	10790	1442		NA	0	0.2	R1	-	1	39	10751	3	4	36	10747	10790	0.18042174760786478
e019_R1	54	TRUE	4.476508733078966e-9	131	18	8	0.4444444444444444	0.061068702290076333	REAC:R-HSA-166520	REAC	Signaling by NTRKs	10790	2162		GO:0050789;GO:0050896	0	0.041666666666666664	R1	-	1	131	10659	8	10	123	10649	10790	0.16136319011795097
e019_R1	56	TRUE	1.6925107828855422e-19	10	22	8	0.36363636363636365	0.8	GO:0044154	GO:BP	histone H3-K14 acetylation	16324	11560		GO:0050789;GO:0036211	0	0.019230769230769232	R1	-	1	10	16314	8	14	2	16300	16324	0.5389795831374786
e019_R1	58	TRUE	1.9133186698726802e-22	36	24	12	0.5	0.3333333333333333	REAC:R-HSA-8939243	REAC	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	10790	1823		GO:0036211	0	0.03225806451612903	R1	-	1	36	10754	12	12	24	10742	10790	0.40665481946740856
e019_R1	59	TRUE	1.1275464009618424e-37	52	33	19	0.5757575757575758	0.36538461538461536	GO:0051568	GO:BP	histone H3-K4 methylation	16324	14578		GO:0050789;GO:0036211	0	0.021739130434782608	R1	-	1	52	16272	19	14	33	16258	16324	0.45731738667704763
e019_R1	60	TRUE	2.3580812662137767e-12	438	33	15	0.45454545454545453	0.03424657534246575	GO:0006325	GO:BP	chromatin organization	16324	2169		GO:0050789;GO:0043412;GO:0016043	0	0.021739130434782608	R1	-	1	438	15886	15	18	423	15868	16324	0.11912930502753766
e019_R1	61	TRUE	5.83150809873119e-6	26	13	4	0.3076923076923077	0.15384615384615385	REAC:R-HSA-3238698	REAC	WNT ligand biogenesis and trafficking	10790	2529		GO:0022607	0	0.04	R1	-	1	26	10764	4	9	22	10755	10790	0.216258313113819
e019_R1	62	TRUE	2.7880480433866822e-12	23	25	7	0.28	0.30434782608695654	GO:1902455	GO:BP	negative regulation of stem cell population maintenance	16324	23330		GO:0050789	0	0.03333333333333333	R1	-	1	23	16301	7	18	16	16283	16324	0.29087888738655615
e019_R1	63	TRUE	1.0853837136634316e-10	416	23	12	0.5217391304347826	0.028846153846153848	GO:0002521	GO:BP	leukocyte differentiation	16324	1061		GO:0001775;GO:0002376;GO:0006351;GO:0050789;GO:0032502	0	0.017543859649122806	R1	-	1	416	15908	12	11	404	15897	16324	0.1182861720107097
e019_R1	64	TRUE	8.82640633332985e-18	46	18	10	0.5555555555555556	0.21739130434782608	REAC:R-HSA-2122947	REAC	NOTCH1 Intracellular Domain Regulates Transcription	10790	1447		GO:0050789;GO:0036211	0	0.018518518518518517	R1	-	1	46	10744	10	8	36	10736	10790	0.34588328448394373
e019_R1	65	TRUE	2.6603612231790424e-30	15	24	12	0.5	0.8	GO:1904507	GO:BP	positive regulation of telomere maintenance in response to DNA damage	16324	25027		GO:0006260;GO:0050789;GO:0050896;GO:0051276	0	0.025	R1	-	1	15	16309	12	12	3	16297	16324	0.6320482585454952
e019_R1	66	TRUE	9.841549165469595e-10	25	20	6	0.3	0.24	REAC:R-HSA-8854691	REAC	Interleukin-20 family signaling	10790	1182		GO:0050789;GO:0050896	0	0.0625	R1	-	1	25	10765	6	14	19	10751	10790	0.2668121862017511
e019_R1	67	TRUE	3.707845015064307e-6	755	19	10	0.5263157894736842	0.013245033112582781	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	16324	51		NA	0	0.3333333333333333	R1	-	1	755	15569	10	9	745	15560	16324	0.07802595212036054
e019_R1	68	TRUE	3.183988453972305e-8	21	17	5	0.29411764705882354	0.23809523809523808	REAC:R-HSA-6804115	REAC	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	10790	2326		GO:0050789;GO:0009057;GO:0065008;GO:0016070	0	0.03333333333333333	R1	-	1	21	10769	5	12	16	10757	10790	0.26334067351082324
e019_R1	70	TRUE	1.0240948310647683e-25	15	23	11	0.4782608695652174	0.7333333333333333	REAC:R-HSA-1362300	REAC	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	10790	2404		GO:0008150	0	0.015873015873015872	R1	-	1	15	10775	11	12	4	10763	10790	0.5915403453036083
e019_R1	71	TRUE	4.49501897842977e-5	5	24	3	0.125	0.6	GO:0006121	GO:BP	mitochondrial electron transport, succinate to ubiquinone	16324	2023		NA	0	0.1	R1	-	1	5	16319	3	21	2	16298	16324	0.27343314140469377
e019_R1	72	TRUE	1.3500890529210773e-89	46	46	39	0.8478260869565217	0.8478260869565217	KEGG:03050	KEGG	Proteasome	8161	216		GO:0006508;GO:0009057	0	0.0064516129032258064	R1	-	1	46	8115	39	7	7	8108	8161	0.8469634868332931
e019_R1	73	TRUE	1.1902095071484133e-8	60	13	6	0.46153846153846156	0.1	REAC:R-HSA-9033241	REAC	Peroxisomal protein import	10790	1638		GO:0044255;GO:0006082	0	0.05	R1	-	1	60	10730	6	7	54	10723	10790	0.212967018708787
e019_R1	74	TRUE	1.968163166180648e-8	516	17	10	0.5882352941176471	0.01937984496124031	GO:0007169	GO:BP	transmembrane receptor protein tyrosine kinase signaling pathway	16324	2796		GO:0050789	0	0.037037037037037035	R1	-	1	516	15808	10	7	506	15801	16324	0.10272205823910455
e019_R1	75	TRUE	2.6135986860585465e-22	15	29	10	0.3448275862068966	0.6666666666666666	GO:0090110	GO:BP	COPII-coated vesicle cargo loading	16324	19036		GO:0016192;GO:0016050;GO:0051641;GO:0061024	0	0.027777777777777776	R1	-	1	15	16309	10	19	5	16290	16324	0.47883100229786785
e019_R1	76	TRUE	0.003911888763479706	25	20	3	0.15	0.12	REAC:R-HSA-9705462	REAC	Inactivation of CSF3 (G-CSF) signaling	10790	1118		NA	0	0.5	R1	-	1	25	10765	3	17	22	10748	10790	0.13236775177848392
e019_R1	77	TRUE	6.035770454569968e-48	111	34	26	0.7647058823529411	0.23423423423423423	GO:0006413	GO:BP	translational initiation	16324	2222		GO:0006412;GO:0065003	0	0.022727272727272728	R1	-	1	111	16213	26	8	85	16205	16324	0.42133516945957944
e019_R1	78	TRUE	1.410694046864406e-4	29	7	3	0.42857142857142855	0.10344827586206896	REAC:R-HSA-983170	REAC	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	10790	145		GO:0002376	0	0.14285714285714285	R1	-	1	29	10761	3	4	26	10757	10790	0.20958800404925063
e019_R1	79	TRUE	1.1115957542652484e-19	115	34	16	0.47058823529411764	0.1391304347826087	KEGG:01200	KEGG	Carbon metabolism	8161	184		GO:0006520;GO:0006091	0	0.016129032258064516	R1	-	1	115	8046	16	18	99	8028	8161	0.2505050777362516
e019_R1	80	TRUE	2.6871026066245084e-21	317	17	15	0.8823529411764706	0.0473186119873817	GO:0042391	GO:BP	regulation of membrane potential	16324	10714		GO:0007154;GO:0006811;GO:0050877;GO:0065008;GO:0050896;GO:0050789	0	0.012195121951219513	R1	-	1	317	16007	15	2	302	16005	16324	0.20190953466982248
e019_R1	81	TRUE	8.685249572176413e-33	59	23	17	0.7391304347826086	0.288135593220339	REAC:R-HSA-6790901	REAC	rRNA modification in the nucleus and cytosol	10790	2590		GO:0006396;GO:0042254	0	0.027777777777777776	R1	-	1	59	10731	17	6	42	10725	10790	0.45982033161258307
e019_R1	82	TRUE	4.6623961966517515e-37	80	30	21	0.7	0.2625	REAC:R-HSA-2559586	REAC	DNA Damage/Telomere Stress Induced Senescence	10790	420		GO:0065003	0	0.008695652173913044	R1	-	1	80	10710	21	9	59	10701	10790	0.42629451528361784
e019_R1	83	TRUE	8.158222801550173e-4	29	11	3	0.2727272727272727	0.10344827586206896	REAC:R-HSA-5669034	REAC	TNFs bind their physiological receptors	10790	2316		GO:0050789	0	0.125	R1	-	1	29	10761	3	8	26	10753	10790	0.16662136614998282
e019_R1	85	TRUE	0.0012807571413204464	124	12	4	0.3333333333333333	0.03225806451612903	KEGG:04650	KEGG	Natural killer cell mediated cytotoxicity	8161	328		NA	0	0.5	R1	-	1	124	8037	4	8	120	8029	8161	0.09980242329732891
e019_R1	86	TRUE	2.3340828269141978e-4	198	6	4	0.6666666666666666	0.020202020202020204	KEGG:05169	KEGG	Epstein-Barr virus infection	8161	443		NA	0	0.14285714285714285	R1	-	1	198	7963	4	2	194	7961	8161	0.11325175357072241
e019_R1	87	TRUE	0.001094663970428556	58	20	4	0.2	0.06896551724137931	REAC:R-HSA-8866654	REAC	E3 ubiquitin ligases ubiquitinate target proteins	10790	773		NA	0	0.5	R1	-	1	58	10732	4	16	54	10716	10790	0.11470229622684584
e019_R1	88	TRUE	3.775129214174996e-11	128	25	10	0.4	0.078125	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10790	919		GO:0007154;GO:0016043;GO:0065008;GO:0007155;GO:0050789	0	0.022222222222222223	R1	-	1	128	10662	10	15	118	10647	10790	0.17276085166808836
e019_R1	89	TRUE	1.853030611687447e-4	35	22	4	0.18181818181818182	0.11428571428571428	GO:0006636	GO:BP	unsaturated fatty acid biosynthetic process	16324	2401		GO:0044255;GO:0006082	0	0.14285714285714285	R1	-	1	35	16289	4	18	31	16271	16324	0.14269926137318997
e019_R1	90	TRUE	1.185803931598333e-11	166	23	11	0.4782608695652174	0.06626506024096386	KEGG:04630	KEGG	JAK-STAT signaling pathway	8161	326		GO:0050789;GO:0050896	0	0.027777777777777776	R1	-	1	166	7995	11	12	155	7983	8161	0.17245468635059233
e019_R1	91	TRUE	6.885158456243246e-16	293	18	14	0.7777777777777778	0.04778156996587031	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8161	248		GO:0002376;GO:0008283;GO:0001775;GO:0050789;GO:0043170	0	0.013157894736842105	R1	-	1	293	7868	14	4	279	7864	8161	0.18747887889546175
e019_R1	92	TRUE	2.7689432035717977e-12	516	20	13	0.65	0.025193798449612403	GO:0007169	GO:BP	transmembrane receptor protein tyrosine kinase signaling pathway	16324	2796		GO:0040011;GO:0050789;GO:0032502;GO:0006793;GO:0036211	0	0.01818181818181818	R1	-	1	516	15808	13	7	503	15801	16324	0.12379232357687177
e019_R1	93	TRUE	2.238555784475247e-9	25	26	6	0.23076923076923078	0.24	GO:0009081	GO:BP	branched-chain amino acid metabolic process	16324	3330		GO:0006520	0	0.07142857142857142	R1	-	1	25	16299	6	20	19	16279	16324	0.2341433047349534
e019_R1	94	TRUE	1.1082780502347247e-4	12	13	3	0.23076923076923078	0.25	GO:0034982	GO:BP	mitochondrial protein processing	16324	9222		GO:0006508;GO:0051604	0	0.3333333333333333	R1	-	1	12	16312	3	10	9	16302	16324	0.23961058025998686
e019_R1	95	TRUE	2.0127990229356358e-50	68	36	25	0.6944444444444444	0.36764705882352944	GO:0070098	GO:BP	chemokine-mediated signaling pathway	16324	16835		GO:0040011;GO:0050896;GO:0002376;GO:0050789;GO:0065009;GO:0044419	0	0.0051813471502590676	R1	-	1	68	16256	25	11	43	16245	16324	0.5038568754555934
e019_R1	96	TRUE	5.961385957029753e-21	168	19	15	0.7894736842105263	0.08928571428571429	KEGG:04141	KEGG	Protein processing in endoplasmic reticulum	8161	273		GO:0009057;GO:0050896;GO:0006508;GO:0015031	0	0.03333333333333333	R1	-	1	168	7993	15	4	153	7989	8161	0.26158217643634324
e019_R1	97	TRUE	1.4290937319972737e-4	79	11	4	0.36363636363636365	0.05063291139240506	KEGG:00983	KEGG	Drug metabolism - other enzymes	8161	157		NA	0	0.125	R1	-	1	79	8082	4	7	75	8075	8161	0.13281203878969797
e019_R1	99	TRUE	1.4721669161946826e-6	36	22	5	0.22727272727272727	0.1388888888888889	GO:0098703	GO:BP	calcium ion import across plasma membrane	16324	19885		GO:0051640;GO:0050789;GO:0051641;GO:0006811	0	0.02857142857142857	R1	-	1	36	16288	5	17	31	16271	16324	0.17625640883328994
e019_R1	101	TRUE	1.383224045703115e-4	71	12	4	0.3333333333333333	0.056338028169014086	KEGG:04622	KEGG	RIG-I-like receptor signaling pathway	8161	321		GO:0032502;GO:0002376;GO:0001775	0	0.2	R1	-	1	71	8090	4	8	67	8082	8161	0.1341441174906414
e019_R1	102	TRUE	9.475064478571646e-8	77	14	6	0.42857142857142855	0.07792207792207792	KEGG:05100	KEGG	Bacterial invasion of epithelial cells	8161	416		NA	0	0.05263157894736842	R1	-	1	77	8084	6	8	71	8076	8161	0.17972368245040396
e019_R1	103	TRUE	2.5085437901314955e-18	36	20	10	0.5	0.2777777777777778	REAC:R-HSA-76046	REAC	RNA Polymerase III Transcription Initiation	10790	1807		GO:0006351	0	0.05263157894736842	R1	-	1	36	10754	10	10	26	10744	10790	0.37115441994119247
e019_R1	104	TRUE	5.59214573967882e-12	34	16	7	0.4375	0.20588235294117646	REAC:R-HSA-177243	REAC	Interactions of Rev with host cellular proteins	10790	1161		GO:0051641;GO:0015931	0	0.05263157894736842	R1	-	1	34	10756	7	9	27	10747	10790	0.2986529818824137
e019_R1	105	TRUE	1.634603674933045e-11	71	16	8	0.5	0.11267605633802817	KEGG:04520	KEGG	Adherens junction	8161	310		GO:0007155;GO:0022607	0	0.05	R1	-	1	71	8090	8	8	63	8082	8161	0.23447752950394293
e019_R1	106	TRUE	1.4856818515499848e-5	67	18	5	0.2777777777777778	0.07462686567164178	KEGG:00010	KEGG	Glycolysis / Gluconeogenesis	8161	2		GO:0006082;GO:0006091;GO:0009117;GO:0005975	0	0.030303030303030304	R1	-	1	67	8094	5	13	62	8081	8161	0.14045485231324298
e019_R1	107	TRUE	7.569618525874518e-5	56	13	4	0.3076923076923077	0.07142857142857142	KEGG:05416	KEGG	Viral myocarditis	8161	486		NA	0	0.25	R1	-	1	56	8105	4	9	52	8096	8161	0.1455595643118822
e019_R1	110	TRUE	1.1029000581750935e-14	13	23	7	0.30434782608695654	0.5384615384615384	GO:0045039	GO:BP	protein insertion into mitochondrial inner membrane	16324	11931		GO:0061024;GO:0007005;GO:0015031	0	0.05263157894736842	R1	-	1	13	16311	7	16	6	16295	16324	0.40420690285702265
