module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
4	R1	e019_R1	TRUE	3.864164320364644e-12	47	25	8	0.32	0.1702127659574468	GO:1990573	GO:BP	potassium ion import across plasma membrane	16324	26463		GO:0006936;GO:0006811	0.020833333333333332	0.04081632653061224	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	2	47	16277	8	17	39	16260	16324	0.2317953574358597
4	R1	e019_R1	TRUE	2.984819278450741e-9	103	21	8	0.38095238095238093	0.07766990291262135	REAC:R-HSA-1296071	REAC	Potassium Channels	10790	1690		GO:0006936;GO:0006811	0.041666666666666664	0.061224489795918366	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	3	103	10687	8	13	95	10674	10790	0.16867331975464805
4	R1	e019_R1	TRUE	3.2928751939751986e-9	4	21	4	0.19047619047619047	1	REAC:R-HSA-1296025	REAC	ATP sensitive Potassium channels	10790	35		GO:0006936;GO:0006811	0.0625	0.08163265306122448	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	4	4	10786	4	17	0	10769	10790	0.43609170787610196
4	R1	e019_R1	TRUE	5.500451785399038e-9	112	25	8	0.32	0.07142857142857142	GO:0099587	GO:BP	inorganic ion import across plasma membrane	16324	20214		GO:0006936;GO:0006811	0.08333333333333333	0.12244897959183673	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	5.5	112	16212	8	17	104	16195	16324	0.14856820423404307
4	R1	e019_R1	TRUE	5.500451785399038e-9	112	25	8	0.32	0.07142857142857142	GO:0098659	GO:BP	inorganic cation import across plasma membrane	16324	19865		GO:0006936;GO:0006811	0.08333333333333333	0.12244897959183673	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	5.5	112	16212	8	17	104	16195	16324	0.14856820423404307
4	R1	e019_R1	TRUE	2.2157277435140085e-7	177	25	8	0.32	0.04519774011299435	GO:0098739	GO:BP	import across plasma membrane	16324	19917		GO:0006936;GO:0006811	0.125	0.14285714285714285	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	7	177	16147	8	17	169	16130	16324	0.11691298163908082
4	R1	e019_R1	TRUE	3.1543959082206545e-7	185	25	8	0.32	0.043243243243243246	GO:0071805	GO:BP	potassium ion transmembrane transport	16324	17873		GO:0006936;GO:0006811	0.14583333333333334	0.16326530612244897	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	8	185	16139	8	17	177	16122	16324	0.11420421348991472
4	R1	e019_R1	TRUE	6.109315993227041e-7	201	25	8	0.32	0.03980099502487562	GO:0006813	GO:BP	potassium ion transport	16324	2549		GO:0006936;GO:0006811	0.16666666666666666	0.1836734693877551	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	9	201	16123	8	17	193	16106	16324	0.10927078887597261
4	R1	e019_R1	TRUE	1.4435535410429932e-6	224	25	8	0.32	0.03571428571428571	GO:0098657	GO:BP	import into cell	16324	19863		GO:0006936;GO:0006811	0.1875	0.20408163265306123	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	10	224	16100	8	17	216	16083	16324	0.10310857525967372
4	R1	e019_R1	TRUE	7.577998729355856e-5	29	21	4	0.19047619047619047	0.13793103448275862	REAC:R-HSA-997272	REAC	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	10790	1128		GO:0006936;GO:0006811	0.20833333333333334	0.2653061224489796	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	12	29	10761	4	17	25	10744	10790	0.16017219252933437
4	R1	e019_R1	TRUE	7.577998729355856e-5	29	21	4	0.19047619047619047	0.13793103448275862	REAC:R-HSA-1296059	REAC	G protein gated Potassium channels	10790	941		GO:0006936;GO:0006811	0.20833333333333334	0.2653061224489796	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	12	29	10761	4	17	25	10744	10790	0.16017219252933437
4	R1	e019_R1	TRUE	7.577998729355856e-5	29	21	4	0.19047619047619047	0.13793103448275862	REAC:R-HSA-1296041	REAC	Activation of G protein gated Potassium channels	10790	78		GO:0006936;GO:0006811	0.20833333333333334	0.2653061224489796	ENSG00000069431;ENSG00000149311;ENSG00000008196;ENSG00000087510;ENSG00000153822;ENSG00000115641;ENSG00000137203;ENSG00000215375;ENSG00000159176;ENSG00000133026;ENSG00000111245;ENSG00000121361;ENSG00000123700;ENSG00000068796;ENSG00000134318;ENSG00000084112;ENSG00000103671;ENSG00000092054;ENSG00000160808;ENSG00000103460;ENSG00000177807;ENSG00000006071;ENSG00000124275;ENSG00000187486;ENSG00000157551	12	29	10761	4	17	25	10744	10790	0.16017219252933437
5	R1	e019_R1	TRUE	4.102500520200147e-24	18	24	11	0.4583333333333333	0.6111111111111112	REAC:R-HSA-163210	REAC	Formation of ATP by chemiosmotic coupling	10790	898		GO:0006119;GO:0009117	0	0.02040816326530612	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	1	18	10772	11	13	7	10759	10790	0.5283397621500766
5	R1	e019_R1	TRUE	2.1683110477042165e-23	31	24	12	0.5	0.3870967741935484	REAC:R-HSA-8949613	REAC	Cristae formation	10790	393		GO:0006119;GO:0009117	0.020833333333333332	0.04081632653061224	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	2	31	10759	12	12	19	10747	10790	0.4385311033140801
5	R1	e019_R1	TRUE	1.2171573286096923e-17	232	21	15	0.7142857142857143	0.06465517241379311	KEGG:04714	KEGG	Thermogenesis	8161	343		GO:0006119;GO:0009117	0.041666666666666664	0.061224489795918366	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	3	232	7929	15	6	217	7923	8161	0.20961469216972042
5	R1	e019_R1	TRUE	5.2346027349919394e-17	92	24	12	0.5	0.13043478260869565	REAC:R-HSA-1592230	REAC	Mitochondrial biogenesis	10790	1387		GO:0006119;GO:0009117	0.0625	0.08163265306122448	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	4	92	10698	12	12	80	10686	10790	0.2523799498869037
5	R1	e019_R1	TRUE	6.889595048507297e-17	66	28	11	0.39285714285714285	0.16666666666666666	GO:0042776	GO:BP	proton motive force-driven mitochondrial ATP synthesis	16324	10938		GO:0006119;GO:0009117	0.08333333333333333	0.10204081632653061	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	5	66	16258	11	17	55	16241	16324	0.25398114608620037
5	R1	e019_R1	TRUE	2.2672984194486805e-16	73	28	11	0.39285714285714285	0.1506849315068493	GO:0015986	GO:BP	proton motive force-driven ATP synthesis	16324	5185		GO:0006119;GO:0009117	0.10416666666666667	0.12244897959183673	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	6	73	16251	11	17	62	16234	16324	0.24128275905037885
5	R1	e019_R1	TRUE	2.9637270952149195e-15	91	28	11	0.39285714285714285	0.12087912087912088	GO:0006754	GO:BP	ATP biosynthetic process	16324	2506		GO:0006119;GO:0009117	0.125	0.14285714285714285	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	7	91	16233	11	17	80	16216	16324	0.21561199037617762
5	R1	e019_R1	TRUE	2.9916077041461335e-15	127	24	12	0.5	0.09448818897637795	REAC:R-HSA-163200	REAC	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	10790	1964		GO:0006119;GO:0009117	0.14583333333333334	0.16326530612244897	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	8	127	10663	12	12	115	10651	10790	0.21373843951639482
5	R1	e019_R1	TRUE	3.810453232079394e-15	93	28	11	0.39285714285714285	0.11827956989247312	GO:0009145	GO:BP	purine nucleoside triphosphate biosynthetic process	16324	3388		GO:0006119;GO:0009117	0.16666666666666666	0.20408163265306123	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	9.5	93	16231	11	17	82	16214	16324	0.2132266446156684
5	R1	e019_R1	TRUE	3.810453232079394e-15	93	28	11	0.39285714285714285	0.11827956989247312	GO:0009206	GO:BP	purine ribonucleoside triphosphate biosynthetic process	16324	3448		GO:0006119;GO:0009117	0.16666666666666666	0.20408163265306123	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	9.5	93	16231	11	17	82	16214	16324	0.2132266446156684
5	R1	e019_R1	TRUE	6.969779934851485e-15	98	28	11	0.39285714285714285	0.11224489795918367	GO:0009201	GO:BP	ribonucleoside triphosphate biosynthetic process	16324	3443		GO:0006119;GO:0009117	0.20833333333333334	0.22448979591836735	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	11	98	16226	11	17	87	16209	16324	0.2075836236625005
5	R1	e019_R1	TRUE	1.910832571600014e-14	107	28	11	0.39285714285714285	0.102803738317757	GO:0009142	GO:BP	nucleoside triphosphate biosynthetic process	16324	3385		GO:0006119;GO:0009117	0.22916666666666666	0.24489795918367346	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	12	107	16217	11	17	96	16200	16324	0.1984336527397316
5	R1	e019_R1	TRUE	5.299558798213267e-14	117	28	11	0.39285714285714285	0.09401709401709402	GO:0046034	GO:BP	ATP metabolic process	16324	12513		GO:0006119;GO:0009117	0.25	0.2653061224489796	ENSG00000084754;ENSG00000105971;ENSG00000116459;ENSG00000128596;ENSG00000099624;ENSG00000167283;ENSG00000115353;ENSG00000167863;ENSG00000165629;ENSG00000100335;ENSG00000124172;ENSG00000081791;ENSG00000110955;ENSG00000169020;ENSG00000110536;ENSG00000241837;ENSG00000154723;ENSG00000241468;ENSG00000178537;ENSG00000123130;ENSG00000157184;ENSG00000008311;ENSG00000155008;ENSG00000101247;ENSG00000143653;ENSG00000131459;ENSG00000169313;ENSG00000224877	13	117	16207	11	17	106	16190	16324	0.18952171604223014
