module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
6	R1	e019_R1	TRUE	4.145115023256896e-23	46	25	13	0.52	0.2826086956521739	REAC:R-HSA-73779	REAC	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	10790	1802	NA	0.0175438596491228	0.1206896551724138	4.5	46	10744	13	12	33	10732	10790	0.3814614294792468	1	3	-	-	REAC:R-HSA-73779	GO:0009059;GO:0006281;GO:0016070	ENSG00000153767;ENSG00000125651;ENSG00000002016;ENSG00000134058;ENSG00000078725;ENSG00000110768;ENSG00000134480;ENSG00000104884;ENSG00000137947;ENSG00000134899;ENSG00000049167;ENSG00000163161;ENSG00000108010;ENSG00000188342;ENSG00000155229;ENSG00000020426;ENSG00000144021;ENSG00000168386;ENSG00000154767;ENSG00000090615;ENSG00000171681;ENSG00000090889;ENSG00000111358;ENSG00000272047;ENSG00000225830;ENSG00000197265;ENSG00000174177
7	R1	e019_R1	TRUE	1.6998006314301527e-49	43	28	23	0.8214285714285714	0.5348837209302325	KEGG:03022	KEGG	Basal transcription factors	8161	213	NA	0	0.01818181818181818	1	43	8118	23	5	20	8113	8161	0.6614748772569595	1	1	-	KEGG:03022	-	GO:0006508;GO:0016070;GO:0050789;GO:0065003;GO:0036211;GO:0009059	ENSG00000140307;ENSG00000152284;ENSG00000112592;ENSG00000028839;ENSG00000107223;ENSG00000124422;ENSG00000120656;ENSG00000165417;ENSG00000132274;ENSG00000162227;ENSG00000102710;ENSG00000147133;ENSG00000130699;ENSG00000113387;ENSG00000137413;ENSG00000149179;ENSG00000087152;ENSG00000064313;ENSG00000165632;ENSG00000173011;ENSG00000106290;ENSG00000064995;ENSG00000120533;ENSG00000148835;ENSG00000102387;ENSG00000163132;ENSG00000122299;ENSG00000135801;ENSG00000178913;ENSG00000166337;ENSG00000119760;ENSG00000152382;ENSG00000197780;ENSG00000141384;ENSG00000196284;ENSG00000187325;ENSG00000164442;ENSG00000242441;ENSG00000182521
7	R1	e019_R1	TRUE	4.581441833350089e-36	30	38	17	0.4473684210526316	0.5666666666666667	GO:0035521	GO:BP	monoubiquitinated histone deubiquitination	16324	9570	NA	0.01851851851851851	0.05454545454545454	2.5	30	16294	17	21	13	16273	16324	0.5024747685200135	1	1	GO:0035521	-	-	GO:0006508;GO:0016070;GO:0050789;GO:0065003;GO:0036211;GO:0009059	ENSG00000140307;ENSG00000152284;ENSG00000112592;ENSG00000028839;ENSG00000107223;ENSG00000124422;ENSG00000120656;ENSG00000165417;ENSG00000132274;ENSG00000162227;ENSG00000102710;ENSG00000147133;ENSG00000130699;ENSG00000113387;ENSG00000137413;ENSG00000149179;ENSG00000087152;ENSG00000064313;ENSG00000165632;ENSG00000173011;ENSG00000106290;ENSG00000064995;ENSG00000120533;ENSG00000148835;ENSG00000102387;ENSG00000163132;ENSG00000122299;ENSG00000135801;ENSG00000178913;ENSG00000166337;ENSG00000119760;ENSG00000152382;ENSG00000197780;ENSG00000141384;ENSG00000196284;ENSG00000187325;ENSG00000164442;ENSG00000242441;ENSG00000182521
7	R1	e019_R1	TRUE	3.161826288110209e-31	46	32	17	0.53125	0.3695652173913043	REAC:R-HSA-167162	REAC	RNA Polymerase II HIV Promoter Escape	10790	1795	NA	0.12962962962962962	0.23636363636363636	10.5	46	10744	17	15	29	10729	10790	0.44113191558010006	1	1	-	-	REAC:R-HSA-167162	GO:0006508;GO:0016070;GO:0050789;GO:0065003;GO:0036211;GO:0009059	ENSG00000140307;ENSG00000152284;ENSG00000112592;ENSG00000028839;ENSG00000107223;ENSG00000124422;ENSG00000120656;ENSG00000165417;ENSG00000132274;ENSG00000162227;ENSG00000102710;ENSG00000147133;ENSG00000130699;ENSG00000113387;ENSG00000137413;ENSG00000149179;ENSG00000087152;ENSG00000064313;ENSG00000165632;ENSG00000173011;ENSG00000106290;ENSG00000064995;ENSG00000120533;ENSG00000148835;ENSG00000102387;ENSG00000163132;ENSG00000122299;ENSG00000135801;ENSG00000178913;ENSG00000166337;ENSG00000119760;ENSG00000152382;ENSG00000197780;ENSG00000141384;ENSG00000196284;ENSG00000187325;ENSG00000164442;ENSG00000242441;ENSG00000182521
8	R1	e019_R1	TRUE	5.581079007415451e-4	449	11	6	0.5454545454545454	0.01336302895322939	REAC:R-HSA-9012999	REAC	RHO GTPase cycle	10790	1755	NA	0	0.3333333333333333	1	449	10341	6	5	443	10336	10790	0.08059691678035674	1	1	-	-	REAC:R-HSA-9012999	NA	ENSG00000162738;ENSG00000039068;ENSG00000002586;ENSG00000107863;ENSG00000165731;ENSG00000117155;ENSG00000144283;ENSG00000150054;ENSG00000149177;ENSG00000081026;ENSG00000147394;ENSG00000119888;ENSG00000151239;ENSG00000101311;ENSG00000173517;ENSG00000197965;ENSG00000205476;ENSG00000115459
9	R1	e019_R1	TRUE	1.178889931268636e-19	23	17	9	0.5294117647058824	0.391304347826087	GO:0042744	GO:BP	hydrogen peroxide catabolic process	16324	10914	NA	0	0.05263157894736842	1	23	16301	9	8	14	16293	16324	0.4544950860556321	1	1	GO:0042744	-	-	GO:0008152;GO:0015669	ENSG00000004975;ENSG00000206172;ENSG00000084207;ENSG00000127191;ENSG00000114354;ENSG00000136848;ENSG00000130656;ENSG00000164949;ENSG00000108039;ENSG00000196565;ENSG00000161202;ENSG00000086506;ENSG00000257017;ENSG00000206177;ENSG00000244734;ENSG00000223609;ENSG00000213931
10	R1	e019_R1	TRUE	5.068604332923882e-23	253	24	17	0.7083333333333334	0.06719367588932806	GO:0060070	GO:BP	canonical Wnt signaling pathway	16324	15163	NA	0.01111111111111111	0.02197802197802198	2	253	16071	17	7	236	16064	16324	0.21522182639223827	1	3	GO:0060070	-	-	GO:0032501;GO:0007154;GO:0050896;GO:0050789;GO:0032502	ENSG00000114251;ENSG00000130164;ENSG00000070018;ENSG00000154342;ENSG00000125084;ENSG00000105989;ENSG00000104332;ENSG00000154764;ENSG00000157240;ENSG00000174804;ENSG00000180957;ENSG00000085741;ENSG00000169174;ENSG00000139684;ENSG00000156076;ENSG00000139610;ENSG00000145423;ENSG00000162552;ENSG00000198670;ENSG00000002745;ENSG00000111186;ENSG00000120057;ENSG00000188064;ENSG00000185269
10	R1	e019_R1	TRUE	1.8335559794290208e-19	26	22	10	0.4545454545454546	0.38461538461538464	REAC:R-HSA-3238698	REAC	WNT ligand biogenesis and trafficking	10790	2529	NA	0.05555555555555555	0.06593406593406594	6	26	10764	10	12	16	10752	10790	0.41683161805098173	1	1	-	-	REAC:R-HSA-3238698	GO:0032501;GO:0007154;GO:0050896;GO:0050789;GO:0032502	ENSG00000114251;ENSG00000130164;ENSG00000070018;ENSG00000154342;ENSG00000125084;ENSG00000105989;ENSG00000104332;ENSG00000154764;ENSG00000157240;ENSG00000174804;ENSG00000180957;ENSG00000085741;ENSG00000169174;ENSG00000139684;ENSG00000156076;ENSG00000139610;ENSG00000145423;ENSG00000162552;ENSG00000198670;ENSG00000002745;ENSG00000111186;ENSG00000120057;ENSG00000188064;ENSG00000185269
10	R1	e019_R1	TRUE	5.673228944278225e-19	63	22	12	0.5454545454545454	0.1904761904761905	KEGG:05217	KEGG	Basal cell carcinoma	8161	461	NA	0.06666666666666667	0.07692307692307693	7	63	8098	12	10	51	8088	8161	0.31943188156108143	2	1	-	KEGG:05217	-	GO:0032501;GO:0007154;GO:0050896;GO:0050789;GO:0032502	ENSG00000114251;ENSG00000130164;ENSG00000070018;ENSG00000154342;ENSG00000125084;ENSG00000105989;ENSG00000104332;ENSG00000154764;ENSG00000157240;ENSG00000174804;ENSG00000180957;ENSG00000085741;ENSG00000169174;ENSG00000139684;ENSG00000156076;ENSG00000139610;ENSG00000145423;ENSG00000162552;ENSG00000198670;ENSG00000002745;ENSG00000111186;ENSG00000120057;ENSG00000188064;ENSG00000185269
11	R1	e019_R1	TRUE	7.268046462857466e-17	95	21	11	0.5238095238095238	0.11578947368421053	GO:0007269	GO:BP	neurotransmitter secretion	16324	2866	NA	0.01851851851851851	0.05454545454545454	2.5	95	16229	11	10	84	16219	16324	0.24440835865960717	2	1	GO:0007269	-	-	GO:0007154;GO:0065008;GO:0006836;GO:0046903;GO:0016192	ENSG00000070808;ENSG00000079841;ENSG00000162896;ENSG00000132639;ENSG00000089169;ENSG00000131711;ENSG00000100505;ENSG00000105649;ENSG00000104093;ENSG00000186472;ENSG00000166963;ENSG00000145920;ENSG00000149927;ENSG00000168993;ENSG00000169213;ENSG00000198722;ENSG00000164061;ENSG00000132465;ENSG00000130477;ENSG00000187672;ENSG00000173175
12	R1	e019_R1	TRUE	2.9417350915754253e-46	24	26	18	0.6923076923076923	0.75	GO:0031145	GO:BP	anaphase-promoting complex-dependent catabolic process	16324	7447	NA	0	0.00980392156862745	1	24	16300	18	8	6	16292	16324	0.7201493313891848	1	1	GO:0031145	-	-	GO:0007049;GO:0006508;GO:0009057;GO:0050789;GO:0036211	ENSG00000156273;ENSG00000112029;ENSG00000117399;ENSG00000103549;ENSG00000130177;ENSG00000004897;ENSG00000105325;ENSG00000108106;ENSG00000094880;ENSG00000103264;ENSG00000141552;ENSG00000053900;ENSG00000116661;ENSG00000089053;ENSG00000175063;ENSG00000176248;ENSG00000130939;ENSG00000021762;ENSG00000006059;ENSG00000153107;ENSG00000176386;ENSG00000128714;ENSG00000164162;ENSG00000196510;ENSG00000129055;ENSG00000166295
12	R1	e019_R1	TRUE	6.668175482705989e-40	20	24	16	0.6666666666666666	0.8	REAC:R-HSA-176407	REAC	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	10790	387	NA	0.0099009900990099	0.0196078431372549	2	20	10770	16	8	4	10762	10790	0.7297541877676498	1	1	-	-	REAC:R-HSA-176407	GO:0007049;GO:0006508;GO:0009057;GO:0050789;GO:0036211	ENSG00000156273;ENSG00000112029;ENSG00000117399;ENSG00000103549;ENSG00000130177;ENSG00000004897;ENSG00000105325;ENSG00000108106;ENSG00000094880;ENSG00000103264;ENSG00000141552;ENSG00000053900;ENSG00000116661;ENSG00000089053;ENSG00000175063;ENSG00000176248;ENSG00000130939;ENSG00000021762;ENSG00000006059;ENSG00000153107;ENSG00000176386;ENSG00000128714;ENSG00000164162;ENSG00000196510;ENSG00000129055;ENSG00000166295
12	R1	e019_R1	TRUE	7.499921309330869e-30	140	22	19	0.8636363636363636	0.1357142857142857	KEGG:04120	KEGG	Ubiquitin mediated proteolysis	8161	265	NA	0.12871287128712872	0.13725490196078433	14	140	8021	19	3	121	8018	8161	0.33892877499305396	1	1	-	KEGG:04120	-	GO:0007049;GO:0006508;GO:0009057;GO:0050789;GO:0036211	ENSG00000156273;ENSG00000112029;ENSG00000117399;ENSG00000103549;ENSG00000130177;ENSG00000004897;ENSG00000105325;ENSG00000108106;ENSG00000094880;ENSG00000103264;ENSG00000141552;ENSG00000053900;ENSG00000116661;ENSG00000089053;ENSG00000175063;ENSG00000176248;ENSG00000130939;ENSG00000021762;ENSG00000006059;ENSG00000153107;ENSG00000176386;ENSG00000128714;ENSG00000164162;ENSG00000196510;ENSG00000129055;ENSG00000166295
13	R1	e019_R1	TRUE	1.8336617817303535e-14	12	23	7	0.30434782608695654	0.5833333333333334	REAC:R-HSA-9027276	REAC	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	10790	814	NA	0.00429184549356223	0.00854700854700854	2	12	10778	7	16	5	10762	10790	0.4204928368016917	2	1	-	-	REAC:R-HSA-9027276	GO:0044255;GO:0050789;GO:0006793	ENSG00000109458;ENSG00000121879;ENSG00000051382;ENSG00000105851;ENSG00000105647;ENSG00000145675;ENSG00000117461;ENSG00000033327;ENSG00000132155;ENSG00000169439;ENSG00000152270;ENSG00000160293;ENSG00000171608;ENSG00000134215;ENSG00000121807;ENSG00000137752;ENSG00000008735;ENSG00000104936;ENSG00000105245;ENSG00000186716;ENSG00000164611;ENSG00000141506;ENSG00000177105;ENSG00000172572;ENSG00000240505;ENSG00000187682
13	R1	e019_R1	TRUE	7.828954337348467e-14	67	24	10	0.4166666666666667	0.14925373134328357	KEGG:04664	KEGG	Fc epsilon RI signaling pathway	8161	334	NA	0.00858369098712446	0.01282051282051282	3	67	8094	10	14	57	8080	8161	0.24583519794791417	1	1	-	KEGG:04664	-	GO:0044255;GO:0050789;GO:0006793	ENSG00000109458;ENSG00000121879;ENSG00000051382;ENSG00000105851;ENSG00000105647;ENSG00000145675;ENSG00000117461;ENSG00000033327;ENSG00000132155;ENSG00000169439;ENSG00000152270;ENSG00000160293;ENSG00000171608;ENSG00000134215;ENSG00000121807;ENSG00000137752;ENSG00000008735;ENSG00000104936;ENSG00000105245;ENSG00000186716;ENSG00000164611;ENSG00000141506;ENSG00000177105;ENSG00000172572;ENSG00000240505;ENSG00000187682
13	R1	e019_R1	TRUE	1.5108928231641115e-9	50	26	7	0.2692307692307692	0.14	GO:0046854	GO:BP	phosphatidylinositol phosphate biosynthetic process	16324	13123	NA	0.13733905579399142	0.14102564102564102	33	50	16274	7	19	43	16255	16324	0.192384221962701	1	1	GO:0046854	-	-	GO:0044255;GO:0050789;GO:0006793	ENSG00000109458;ENSG00000121879;ENSG00000051382;ENSG00000105851;ENSG00000105647;ENSG00000145675;ENSG00000117461;ENSG00000033327;ENSG00000132155;ENSG00000169439;ENSG00000152270;ENSG00000160293;ENSG00000171608;ENSG00000134215;ENSG00000121807;ENSG00000137752;ENSG00000008735;ENSG00000104936;ENSG00000105245;ENSG00000186716;ENSG00000164611;ENSG00000141506;ENSG00000177105;ENSG00000172572;ENSG00000240505;ENSG00000187682
14	R1	e019_R1	TRUE	5.661990639599903e-9	94	15	7	0.4666666666666667	0.07446808510638298	REAC:R-HSA-9013423	REAC	RAC3 GTPase cycle	10790	1746	NA	0	0.04347826086956521	1	94	10696	7	8	87	10688	10790	0.1838681548099528	1	1	-	-	REAC:R-HSA-9013423	GO:0050789	ENSG00000089159;ENSG00000102606;ENSG00000149269;ENSG00000073712;ENSG00000108262;ENSG00000136098;ENSG00000087077;ENSG00000007952;ENSG00000116584;ENSG00000188747;ENSG00000116161;ENSG00000180900;ENSG00000142279;ENSG00000115216;ENSG00000162458;ENSG00000158486;ENSG00000169750;ENSG00000130479;ENSG00000198390;ENSG00000180138;ENSG00000196408
14	R1	e019_R1	TRUE	6.261116946610443e-5	81	20	5	0.25	0.06172839506172839	GO:0031110	GO:BP	regulation of microtubule polymerization or depolymerization	16324	7418	NA	0.18181818181818185	0.21739130434782608	5	81	16243	5	15	76	16228	16324	0.12213841342868231	2	1	GO:0031110	-	-	GO:0050789	ENSG00000089159;ENSG00000102606;ENSG00000149269;ENSG00000073712;ENSG00000108262;ENSG00000136098;ENSG00000087077;ENSG00000007952;ENSG00000116584;ENSG00000188747;ENSG00000116161;ENSG00000180900;ENSG00000142279;ENSG00000115216;ENSG00000162458;ENSG00000158486;ENSG00000169750;ENSG00000130479;ENSG00000198390;ENSG00000180138;ENSG00000196408
15	R1	e019_R1	TRUE	4.036858593427404e-4	43	8	3	0.375	0.06976744186046512	KEGG:04975	KEGG	Fat digestion and absorption	8161	399	NA	0	0.1111111111111111	1	43	8118	3	5	40	8113	8161	0.1599767275812419	1	1	-	KEGG:04975	-	GO:0043062;GO:0045229	ENSG00000137392;ENSG00000041982;ENSG00000110169;ENSG00000099139;ENSG00000085514;ENSG00000135862;ENSG00000198732;ENSG00000130702;ENSG00000087303;ENSG00000154734;ENSG00000149582;ENSG00000186652;ENSG00000146530;ENSG00000175535;ENSG00000050165;ENSG00000265203;ENSG00000170801;ENSG00000266200;ENSG00000112562
15	R1	e019_R1	TRUE	0.00121970558528786	30	12	3	0.25	0.1	REAC:R-HSA-3000157	REAC	Laminin interactions	10790	1241	NA	0.125	0.2222222222222222	2	30	10760	3	9	27	10751	10790	0.15666038823173167	1	1	-	-	REAC:R-HSA-3000157	GO:0043062;GO:0045229	ENSG00000137392;ENSG00000041982;ENSG00000110169;ENSG00000099139;ENSG00000085514;ENSG00000135862;ENSG00000198732;ENSG00000130702;ENSG00000087303;ENSG00000154734;ENSG00000149582;ENSG00000186652;ENSG00000146530;ENSG00000175535;ENSG00000050165;ENSG00000265203;ENSG00000170801;ENSG00000266200;ENSG00000112562
16	R1	e019_R1	TRUE	1.1257575651936064e-35	22	23	15	0.6521739130434783	0.6818181818181818	REAC:R-HSA-392170	REAC	ADP signalling through P2Y purinoceptor 12	10790	10	NA	0	0.01234567901234567	1	22	10768	15	8	7	10760	10790	0.6661356570320618	1	1	-	-	REAC:R-HSA-392170	GO:0050789	ENSG00000078369;ENSG00000069966;ENSG00000114353;ENSG00000127955;ENSG00000065135;ENSG00000127928;ENSG00000168412;ENSG00000127588;ENSG00000134640;ENSG00000174021;ENSG00000242616;ENSG00000182732;ENSG00000163823;ENSG00000102195;ENSG00000130821;ENSG00000076344;ENSG00000167083;ENSG00000130368;ENSG00000167414;ENSG00000127920;ENSG00000176533;ENSG00000172380;ENSG00000126010;ENSG00000179242;ENSG00000214415
16	R1	e019_R1	TRUE	5.293059436265115e-26	752	25	23	0.92	0.03058510638297872	GO:0007186	GO:BP	G protein-coupled receptor signaling pathway	16324	2809	NA	0.1125	0.12345679012345678	10	752	15572	23	2	729	15570	16324	0.16327250717527866	1	1	GO:0007186	-	-	GO:0050789	ENSG00000078369;ENSG00000069966;ENSG00000114353;ENSG00000127955;ENSG00000065135;ENSG00000127928;ENSG00000168412;ENSG00000127588;ENSG00000134640;ENSG00000174021;ENSG00000242616;ENSG00000182732;ENSG00000163823;ENSG00000102195;ENSG00000130821;ENSG00000076344;ENSG00000167083;ENSG00000130368;ENSG00000167414;ENSG00000127920;ENSG00000176533;ENSG00000172380;ENSG00000126010;ENSG00000179242;ENSG00000214415
16	R1	e019_R1	TRUE	1.9314355104557504e-25	97	22	16	0.7272727272727273	0.16494845360824742	KEGG:04713	KEGG	Circadian entrainment	8161	342	NA	0.1375	0.14814814814814814	12	97	8064	16	6	81	8058	8161	0.3432014137033126	1	1	-	KEGG:04713	-	GO:0050789	ENSG00000078369;ENSG00000069966;ENSG00000114353;ENSG00000127955;ENSG00000065135;ENSG00000127928;ENSG00000168412;ENSG00000127588;ENSG00000134640;ENSG00000174021;ENSG00000242616;ENSG00000182732;ENSG00000163823;ENSG00000102195;ENSG00000130821;ENSG00000076344;ENSG00000167083;ENSG00000130368;ENSG00000167414;ENSG00000127920;ENSG00000176533;ENSG00000172380;ENSG00000126010;ENSG00000179242;ENSG00000214415
17	R1	e019_R1	TRUE	1.412724315145702e-7	11	3	3	1	0.2727272727272727	REAC:R-HSA-2485179	REAC	Activation of the phototransduction cascade	10790	102	NA	0	0.125	1	11	10779	3	0	8	10779	10790	0.5220392792307172	1	1	-	-	REAC:R-HSA-2485179	GO:0050877	ENSG00000070729;ENSG00000074621;ENSG00000198515
17	R1	e019_R1	TRUE	1.921454164144235e-6	29	3	3	1	0.10344827586206896	KEGG:04744	KEGG	Phototransduction	8161	356	NA	0.14285714285714285	0.25	2	29	8132	3	0	26	8132	8161	0.32112081908513407	1	1	-	KEGG:04744	-	GO:0050877	ENSG00000070729;ENSG00000074621;ENSG00000198515
