module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
2	M1	e019_M1	TRUE	1.869208023699727e-30	87	87	23	0.26436781609195403	0.26436781609195403	GO:0048525	GO:BP	negative regulation of viral process	16324	13546		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.031578947368421054	0.03664921465968586	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	7	87	16237	23	64	64	16173	16324	0.26042620126162824
2	M1	e019_M1	TRUE	1.1133432894431044e-29	603	87	39	0.4482758620689655	0.06467661691542288	GO:0034097	GO:BP	response to cytokine	16324	8849		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.03684210526315789	0.041884816753926704	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	8	603	15721	39	48	564	15673	16324	0.15963631925131563
2	M1	e019_M1	TRUE	3.198504053607362e-29	155	87	26	0.2988505747126437	0.16774193548387098	GO:0050792	GO:BP	regulation of viral process	16324	14006		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.042105263157894736	0.04712041884816754	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	9	155	16169	26	61	129	16108	16324	0.21840240102259723
2	M1	e019_M1	TRUE	2.1398276849836984e-27	54	87	19	0.21839080459770116	0.35185185185185186	GO:0045071	GO:BP	negative regulation of viral genome replication	16324	11959		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.04736842105263158	0.05235602094240838	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	10	54	16270	19	68	35	16202	16324	0.27418792557964955
2	M1	e019_M1	TRUE	2.3649472500358307e-27	135	87	24	0.27586206896551724	0.17777777777777778	GO:1903900	GO:BP	regulation of viral life cycle	16324	24499		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.05263157894736842	0.05759162303664921	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	11	135	16189	24	63	111	16126	16324	0.21628659671198835
2	M1	e019_M1	TRUE	2.063057504981523e-25	81	87	20	0.22988505747126436	0.24691358024691357	GO:0045069	GO:BP	regulation of viral genome replication	16324	11957		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.05789473684210526	0.06282722513089005	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	12	81	16243	20	67	61	16176	16324	0.23431043321303657
2	M1	e019_M1	TRUE	4.416958466305729e-25	395	87	31	0.3563218390804598	0.07848101265822785	GO:0002831	GO:BP	regulation of response to biotic stimulus	16324	1360		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.06315789473684211	0.06806282722513089	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	13	395	15929	31	56	364	15873	16324	0.15821265387822264
2	M1	e019_M1	TRUE	6.623418896229524e-25	87	76	21	0.27631578947368424	0.2413793103448276	REAC:R-HSA-877300	REAC	Interferon gamma signaling	10790	1169		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.06842105263157895	0.07329842931937172	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	14	87	10703	21	55	66	10648	10790	0.25262960499390025
2	M1	e019_M1	TRUE	5.5999437655562936e-24	347	87	29	0.3333333333333333	0.08357348703170028	GO:0016032	GO:BP	viral process	16324	5194		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.07368421052631578	0.078534031413612565	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	15	347	15977	29	58	318	15919	16324	0.15837321547968505
2	M1	e019_M1	TRUE	1.501154292625639e-23	118	87	21	0.2413793103448276	0.17796610169491525	GO:0019079	GO:BP	viral genome replication	16324	5863		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.07894736842105263	0.08376963350785341	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	16	118	16206	21	66	97	16140	16324	0.20232513454588072
2	M1	e019_M1	TRUE	1.5993163631349281e-22	241	87	25	0.28735632183908044	0.1037344398340249	GO:0019058	GO:BP	viral life cycle	16324	5848		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.08421052631578947	0.08900523560209424	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	17	241	16083	25	62	216	16021	16324	0.16544575141806
2	M1	e019_M1	TRUE	4.806915331053281e-21	588	87	32	0.367816091954023	0.05442176870748299	GO:0031347	GO:BP	regulation of defense response	16324	7533		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.08947368421052632	0.09424083769633508	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	18	588	15736	32	55	556	15681	16324	0.130337078964949
2	M1	e019_M1	TRUE	1.5257488957961237e-20	327	87	26	0.2988505747126437	0.07951070336391437	GO:0045088	GO:BP	regulation of innate immune response	16324	11961		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.09473684210526316	0.09947643979057591	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	19	327	15997	26	61	301	15936	16324	0.14566730892625482
2	M1	e019_M1	TRUE	7.776284403774889e-20	198	56	22	0.39285714285714285	0.1111111111111111	KEGG:05169	KEGG	Epstein-Barr virus infection	8161	443		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.1	0.10471204188481675	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	20	198	7963	22	34	176	7929	8161	0.19913144802974633
2	M1	e019_M1	TRUE	1.8012356714156757e-18	77	87	16	0.1839080459770115	0.2077922077922078	GO:0034340	GO:BP	response to type I interferon	16324	9027		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.10526315789473684	0.1099476439790576	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	21	77	16247	16	71	61	16176	16324	0.19143340075748613
2	M1	e019_M1	TRUE	2.023991090521974e-18	168	56	20	0.35714285714285715	0.11904761904761904	KEGG:05164	KEGG	Influenza A	8161	438		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.11052631578947368	0.11518324607329843	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	22	168	7993	20	36	148	7957	8161	0.1970199247392683
2	M1	e019_M1	TRUE	1.520549514556098e-17	766	87	32	0.367816091954023	0.04177545691906005	GO:0050776	GO:BP	regulation of immune response	16324	13996		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.11578947368421053	0.12041884816753927	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	23	766	15558	32	55	734	15503	16324	0.11107082982185273
2	M1	e019_M1	TRUE	3.239561044667725e-17	91	87	16	0.1839080459770115	0.17582417582417584	GO:0140888	GO:BP	interferon-mediated signaling pathway	16324	21016		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.12105263157894737	0.1256544502617801	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	24	91	16233	16	71	75	16162	16324	0.17532586649808612
2	M1	e019_M1	TRUE	2.538216490375784e-16	533	87	27	0.3103448275862069	0.05065666041275797	GO:0071345	GO:BP	cellular response to cytokine stimulus	16324	17543		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.12631578947368421	0.13089005235602094	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	25	533	15791	27	60	506	15731	16324	0.1143748759637523
2	M1	e019_M1	TRUE	4.220768257507114e-16	65	87	14	0.16091954022988506	0.2153846153846154	GO:0045824	GO:BP	negative regulation of innate immune response	16324	12344		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.13157894736842105	0.13612565445026178	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	26	65	16259	14	73	51	16186	16324	0.1824134814447689
2	M1	e019_M1	TRUE	1.6244092130568359e-15	71	87	14	0.16091954022988506	0.19718309859154928	GO:0071357	GO:BP	cellular response to type I interferon	16324	17555		GO:0050896;GO:0044419;GO:0016032;GO:0001816;GO:0050789;GO:0002376	0.1368421052631579	0.14136125654450263	9246;4615;54625;6737;5920;5696;9976;7453;103;11274;3434;3135;3627;10379;11118;3134;83666;3428;51191;4600;2643;6672;10964;4938;3133;10561;5721;6892;3105;3106;3437;2633;3433;6773;94240;3137;391020;4940;834;5371;3659;3601;10384;3107;151636;55601;5359;8519;51131;64135;10581;5698;9111;4061;837;55337;3429;54739;57674;3669;24138;3430;80833;129607;3123;9636;10346;3959;3665;6772;6890;80830;23586;4599;64108;2634;10410;8638;684;567;219285;91543;8743;58472;5610;5699;54809;2537;6373;4939;5720;51056;3431;64761	27	71	16253	14	73	57	16180	16324	0.1741591308058891
