module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
30	M1	e019_M1	TRUE	2.2039623277108205e-85	179	51	49	0.9607843137254902	0.2737430167597765	REAC:R-HSA-72163	REAC	mRNA Splicing - Major Pathway	10790	2566	NA	0.14705882352941177	0.17142857142857143	6	179	10611	49	2	130	10609	10790	0.5094265545978417	1	1	-	-	REAC:R-HSA-72163	GO:0000375	ENSP00000266735;ENSP00000312981;ENSP00000368801;ENSP00000335321;ENSP00000362110;ENSP00000315379;ENSP00000318861;ENSP00000460348;ENSP00000262633;ENSP00000244520;ENSP00000351492;ENSP00000263694;ENSP00000412566;ENSP00000317123;ENSP00000274712;ENSP00000306614;ENSP00000315035;ENSP00000356541;ENSP00000339090;ENSP00000261973;ENSP00000380336;ENSP00000410758;ENSP00000337194;ENSP00000382972;ENSP00000221494;ENSP00000257181;ENSP00000365625;ENSP00000300413;ENSP00000249299;ENSP00000301740;ENSP00000324122;ENSP00000296215;ENSP00000422392;ENSP00000215829;ENSP00000243563;ENSP00000233468;ENSP00000319341;ENSP00000311899;ENSP00000305790;ENSP00000271628;ENSP00000370460;ENSP00000254193;ENSP00000332103;ENSP00000396301;ENSP00000310448;ENSP00000266079;ENSP00000267812;ENSP00000364813;ENSP00000215793;ENSP00000342374;ENSP00000260210;ENSP00000216252;ENSP00000310723;ENSP00000400591;ENSP00000392094;ENSP00000469468;ENSP00000269601;ENSP00000363313;ENSP00000268483;ENSP00000360497;ENSP00000252622;ENSP00000246071;ENSP00000272348;ENSP00000302160;ENSP00000387006
30	M1	e019_M1	TRUE	4.194998610990887e-80	150	45	45	1	0.3	KEGG:03040	KEGG	Spliceosome	8161	215	NA	0.2352941176470588	0.2571428571428571	9	150	8011	45	0	105	8011	8161	0.544167968299326	1	1	-	KEGG:03040	-	GO:0000375	ENSP00000266735;ENSP00000312981;ENSP00000368801;ENSP00000335321;ENSP00000362110;ENSP00000315379;ENSP00000318861;ENSP00000460348;ENSP00000262633;ENSP00000244520;ENSP00000351492;ENSP00000263694;ENSP00000412566;ENSP00000317123;ENSP00000274712;ENSP00000306614;ENSP00000315035;ENSP00000356541;ENSP00000339090;ENSP00000261973;ENSP00000380336;ENSP00000410758;ENSP00000337194;ENSP00000382972;ENSP00000221494;ENSP00000257181;ENSP00000365625;ENSP00000300413;ENSP00000249299;ENSP00000301740;ENSP00000324122;ENSP00000296215;ENSP00000422392;ENSP00000215829;ENSP00000243563;ENSP00000233468;ENSP00000319341;ENSP00000311899;ENSP00000305790;ENSP00000271628;ENSP00000370460;ENSP00000254193;ENSP00000332103;ENSP00000396301;ENSP00000310448;ENSP00000266079;ENSP00000267812;ENSP00000364813;ENSP00000215793;ENSP00000342374;ENSP00000260210;ENSP00000216252;ENSP00000310723;ENSP00000400591;ENSP00000392094;ENSP00000469468;ENSP00000269601;ENSP00000363313;ENSP00000268483;ENSP00000360497;ENSP00000252622;ENSP00000246071;ENSP00000272348;ENSP00000302160;ENSP00000387006
31	M1	e019_M1	TRUE	7.433655452460486e-36	109	54	24	0.4444444444444444	0.22018348623853212	GO:0007219	GO:BP	Notch signaling pathway	16324	2840	NA	0	0.01612903225806451	1	109	16215	24	30	85	16185	16324	0.30967143207179443	1	1	GO:0007219	-	-	GO:0050789	ENSP00000353408;ENSP00000295797;ENSP00000219255;ENSP00000256646;ENSP00000376333;ENSP00000485259;ENSP00000254958;ENSP00000277541;ENSP00000321537;ENSP00000343144;ENSP00000362734;ENSP00000485526;ENSP00000363921;ENSP00000360672;ENSP00000328169;ENSP00000351618;ENSP00000356370;ENSP00000263388;ENSP00000464060;ENSP00000261537;ENSP00000359925;ENSP00000355718;ENSP00000359404;ENSP00000360764;ENSP00000384136;ENSP00000385510;ENSP00000292599;ENSP00000261681;ENSP00000380713;ENSP00000202556;ENSP00000384491;ENSP00000358815;ENSP00000358795;ENSP00000205143;ENSP00000442307;ENSP00000326550;ENSP00000421180;ENSP00000349204;ENSP00000368872;ENSP00000341957;ENSP00000252891;ENSP00000430276;ENSP00000363694;ENSP00000322885;ENSP00000222725;ENSP00000364163;ENSP00000345229;ENSP00000257600;ENSP00000249749;ENSP00000414517;ENSP00000434552;ENSP00000352673;ENSP00000227451;ENSP00000447006;ENSP00000343899;ENSP00000370057;ENSP00000349041;ENSP00000356560;ENSP00000311280;ENSP00000349490;ENSP00000307971;ENSP00000364902;ENSP00000477815;ENSP00000364765
31	M1	e019_M1	TRUE	7.156448154469911e-31	58	37	19	0.5135135135135135	0.3275862068965517	KEGG:04330	KEGG	Notch signaling pathway	8161	295	NA	0.03278688524590164	0.04838709677419355	3	58	8103	19	18	39	8085	8161	0.4068381522356197	1	1	-	KEGG:04330	-	GO:0050789	ENSP00000353408;ENSP00000295797;ENSP00000219255;ENSP00000256646;ENSP00000376333;ENSP00000485259;ENSP00000254958;ENSP00000277541;ENSP00000321537;ENSP00000343144;ENSP00000362734;ENSP00000485526;ENSP00000363921;ENSP00000360672;ENSP00000328169;ENSP00000351618;ENSP00000356370;ENSP00000263388;ENSP00000464060;ENSP00000261537;ENSP00000359925;ENSP00000355718;ENSP00000359404;ENSP00000360764;ENSP00000384136;ENSP00000385510;ENSP00000292599;ENSP00000261681;ENSP00000380713;ENSP00000202556;ENSP00000384491;ENSP00000358815;ENSP00000358795;ENSP00000205143;ENSP00000442307;ENSP00000326550;ENSP00000421180;ENSP00000349204;ENSP00000368872;ENSP00000341957;ENSP00000252891;ENSP00000430276;ENSP00000363694;ENSP00000322885;ENSP00000222725;ENSP00000364163;ENSP00000345229;ENSP00000257600;ENSP00000249749;ENSP00000414517;ENSP00000434552;ENSP00000352673;ENSP00000227451;ENSP00000447006;ENSP00000343899;ENSP00000370057;ENSP00000349041;ENSP00000356560;ENSP00000311280;ENSP00000349490;ENSP00000307971;ENSP00000364902;ENSP00000477815;ENSP00000364765
31	M1	e019_M1	TRUE	3.8481402797919897e-22	33	39	13	0.3333333333333333	0.3939393939393939	REAC:R-HSA-1980145	REAC	Signaling by NOTCH2	10790	2156	NA	0.06557377049180328	0.08064516129032258	5	33	10757	13	26	20	10731	10790	0.3602486758390242	3	1	-	-	REAC:R-HSA-1980145	GO:0050789	ENSP00000353408;ENSP00000295797;ENSP00000219255;ENSP00000256646;ENSP00000376333;ENSP00000485259;ENSP00000254958;ENSP00000277541;ENSP00000321537;ENSP00000343144;ENSP00000362734;ENSP00000485526;ENSP00000363921;ENSP00000360672;ENSP00000328169;ENSP00000351618;ENSP00000356370;ENSP00000263388;ENSP00000464060;ENSP00000261537;ENSP00000359925;ENSP00000355718;ENSP00000359404;ENSP00000360764;ENSP00000384136;ENSP00000385510;ENSP00000292599;ENSP00000261681;ENSP00000380713;ENSP00000202556;ENSP00000384491;ENSP00000358815;ENSP00000358795;ENSP00000205143;ENSP00000442307;ENSP00000326550;ENSP00000421180;ENSP00000349204;ENSP00000368872;ENSP00000341957;ENSP00000252891;ENSP00000430276;ENSP00000363694;ENSP00000322885;ENSP00000222725;ENSP00000364163;ENSP00000345229;ENSP00000257600;ENSP00000249749;ENSP00000414517;ENSP00000434552;ENSP00000352673;ENSP00000227451;ENSP00000447006;ENSP00000343899;ENSP00000370057;ENSP00000349041;ENSP00000356560;ENSP00000311280;ENSP00000349490;ENSP00000307971;ENSP00000364902;ENSP00000477815;ENSP00000364765
32	M1	e019_M1	TRUE	3.7487061864552357e-75	77	63	41	0.6507936507936508	0.5324675324675324	REAC:R-HSA-1221632	REAC	Meiotic synapsis	10790	1336	NA	0	0.00649350649350649	1	77	10713	41	22	36	10691	10790	0.5860119061856107	1	1	-	-	REAC:R-HSA-1221632	GO:0050789;GO:0065003;GO:0051276	ENSP00000483117;ENSP00000477527;ENSP00000372689;ENSP00000363929;ENSP00000332296;ENSP00000350162;ENSP00000254942;ENSP00000387007;ENSP00000438553;ENSP00000356224;ENSP00000385616;ENSP00000276603;ENSP00000264596;ENSP00000482674;ENSP00000274764;ENSP00000350036;ENSP00000323421;ENSP00000328484;ENSP00000366618;ENSP00000367203;ENSP00000358151;ENSP00000332194;ENSP00000481622;ENSP00000349430;ENSP00000433681;ENSP00000299821;ENSP00000242480;ENSP00000483903;ENSP00000341094;ENSP00000362410;ENSP00000479169;ENSP00000289316;ENSP00000388510;ENSP00000350249;ENSP00000296417;ENSP00000384015;ENSP00000261366;ENSP00000476136;ENSP00000434024;ENSP00000384048;ENSP00000367022;ENSP00000362441;ENSP00000477973;ENSP00000218089;ENSP00000404100;ENSP00000297338;ENSP00000482546;ENSP00000301067;ENSP00000484261;ENSP00000291547;ENSP00000254066;ENSP00000300086;ENSP00000267415;ENSP00000349961;ENSP00000357283;ENSP00000286398;ENSP00000308405;ENSP00000262189;ENSP00000477907;ENSP00000350719;ENSP00000354720;ENSP00000264010;ENSP00000376658;ENSP00000355140
33	M1	e019_M1	TRUE	4.573054513092365e-78	62	60	41	0.6833333333333333	0.6612903225806451	KEGG:00140	KEGG	Steroid hormone biosynthesis	8161	17	NA	0	0.00787401574803149	1	62	8099	41	19	21	8080	8161	0.6697540432831599	1	1	-	KEGG:00140	-	GO:0006805;GO:0006082;GO:0042445;GO:0044255;GO:0050896	ENSP00000343838;ENSP00000370254;ENSP00000385757;ENSP00000304845;ENSP00000341045;ENSP00000364412;ENSP00000264228;ENSP00000301141;ENSP00000302728;ENSP00000480443;ENSP00000370129;ENSP00000297785;ENSP00000362513;ENSP00000451406;ENSP00000290349;ENSP00000379683;ENSP00000418532;ENSP00000480571;ENSP00000369927;ENSP00000477587;ENSP00000353820;ENSP00000249750;ENSP00000278353;ENSP00000222982;ENSP00000334276;ENSP00000387683;ENSP00000224356;ENSP00000369814;ENSP00000303174;ENSP00000251566;ENSP00000260682;ENSP00000285979;ENSP00000308032;ENSP00000320401;ENSP00000466799;ENSP00000362549;ENSP00000369050;ENSP00000355995;ENSP00000263368;ENSP00000216075;ENSP00000475028;ENSP00000354511;ENSP00000304811;ENSP00000199936;ENSP00000274192;ENSP00000363832;ENSP00000362525;ENSP00000265403;ENSP00000346768;ENSP00000363794;ENSP00000332256;ENSP00000319501;ENSP00000305742;ENSP00000290354;ENSP00000305221;ENSP00000001146;ENSP00000285949;ENSP00000353720;ENSP00000226444;ENSP00000242375;ENSP00000317842;ENSP00000362508
33	M1	e019_M1	TRUE	8.590057950639285e-40	21	58	18	0.3103448275862069	0.8571428571428571	GO:0052695	GO:BP	cellular glucuronidation	16324	14980	NA	0.07142857142857142	0.07874015748031496	10	21	16303	18	40	3	16263	16324	0.5148696693059787	5	1	GO:0052695	-	-	GO:0006805;GO:0006082;GO:0042445;GO:0044255;GO:0050896	ENSP00000343838;ENSP00000370254;ENSP00000385757;ENSP00000304845;ENSP00000341045;ENSP00000364412;ENSP00000264228;ENSP00000301141;ENSP00000302728;ENSP00000480443;ENSP00000370129;ENSP00000297785;ENSP00000362513;ENSP00000451406;ENSP00000290349;ENSP00000379683;ENSP00000418532;ENSP00000480571;ENSP00000369927;ENSP00000477587;ENSP00000353820;ENSP00000249750;ENSP00000278353;ENSP00000222982;ENSP00000334276;ENSP00000387683;ENSP00000224356;ENSP00000369814;ENSP00000303174;ENSP00000251566;ENSP00000260682;ENSP00000285979;ENSP00000308032;ENSP00000320401;ENSP00000466799;ENSP00000362549;ENSP00000369050;ENSP00000355995;ENSP00000263368;ENSP00000216075;ENSP00000475028;ENSP00000354511;ENSP00000304811;ENSP00000199936;ENSP00000274192;ENSP00000363832;ENSP00000362525;ENSP00000265403;ENSP00000346768;ENSP00000363794;ENSP00000332256;ENSP00000319501;ENSP00000305742;ENSP00000290354;ENSP00000305221;ENSP00000001146;ENSP00000285949;ENSP00000353720;ENSP00000226444;ENSP00000242375;ENSP00000317842;ENSP00000362508
33	M1	e019_M1	TRUE	1.773944206298674e-37	25	58	19	0.3275862068965517	0.76	REAC:R-HSA-156588	REAC	Glucuronidation	10790	1000	NA	0.10317460317460315	0.11023622047244094	14	25	10765	19	39	6	10726	10790	0.4973488201415674	2	1	-	-	REAC:R-HSA-156588	GO:0006805;GO:0006082;GO:0042445;GO:0044255;GO:0050896	ENSP00000343838;ENSP00000370254;ENSP00000385757;ENSP00000304845;ENSP00000341045;ENSP00000364412;ENSP00000264228;ENSP00000301141;ENSP00000302728;ENSP00000480443;ENSP00000370129;ENSP00000297785;ENSP00000362513;ENSP00000451406;ENSP00000290349;ENSP00000379683;ENSP00000418532;ENSP00000480571;ENSP00000369927;ENSP00000477587;ENSP00000353820;ENSP00000249750;ENSP00000278353;ENSP00000222982;ENSP00000334276;ENSP00000387683;ENSP00000224356;ENSP00000369814;ENSP00000303174;ENSP00000251566;ENSP00000260682;ENSP00000285979;ENSP00000308032;ENSP00000320401;ENSP00000466799;ENSP00000362549;ENSP00000369050;ENSP00000355995;ENSP00000263368;ENSP00000216075;ENSP00000475028;ENSP00000354511;ENSP00000304811;ENSP00000199936;ENSP00000274192;ENSP00000363832;ENSP00000362525;ENSP00000265403;ENSP00000346768;ENSP00000363794;ENSP00000332256;ENSP00000319501;ENSP00000305742;ENSP00000290354;ENSP00000305221;ENSP00000001146;ENSP00000285949;ENSP00000353720;ENSP00000226444;ENSP00000242375;ENSP00000317842;ENSP00000362508
34	M1	e019_M1	TRUE	3.012357233739881e-36	242	54	29	0.5370370370370371	0.11983471074380166	GO:0051056	GO:BP	regulation of small GTPase mediated signal transduction	16324	14226	NA	0.04	0.07692307692307693	2	242	16082	29	25	213	16057	16324	0.2489424869820349	2	1	GO:0051056	-	-	GO:0065009;GO:0050789	ENSP00000380185;ENSP00000403636;ENSP00000354721;ENSP00000004531;ENSP00000181383;ENSP00000478290;ENSP00000379709;ENSP00000309504;ENSP00000431284;ENSP00000477776;ENSP00000274498;ENSP00000347198;ENSP00000338785;ENSP00000019317;ENSP00000295902;ENSP00000345064;ENSP00000347134;ENSP00000264400;ENSP00000295095;ENSP00000364277;ENSP00000336923;ENSP00000259371;ENSP00000222792;ENSP00000298815;ENSP00000274963;ENSP00000394487;ENSP00000347710;ENSP00000385720;ENSP00000351333;ENSP00000481862;ENSP00000362442;ENSP00000433427;ENSP00000356992;ENSP00000263674;ENSP00000264644;ENSP00000367355;ENSP00000352995;ENSP00000355060;ENSP00000340297;ENSP00000471635;ENSP00000354718;ENSP00000441913;ENSP00000379804;ENSP00000354837;ENSP00000377037;ENSP00000264431;ENSP00000261731;ENSP00000380271;ENSP00000343656;ENSP00000362485;ENSP00000347852;ENSP00000305899;ENSP00000301146;ENSP00000369853;ENSP00000363397;ENSP00000411948;ENSP00000341071;ENSP00000270747;ENSP00000281282;ENSP00000331933;ENSP00000460825
34	M1	e019_M1	TRUE	1.7077254800183764e-28	149	41	22	0.5365853658536586	0.1476510067114094	REAC:R-HSA-8980692	REAC	RHOA GTPase cycle	10790	1767	NA	0.08	0.1153846153846154	3	149	10641	22	19	127	10622	10790	0.2766692307947135	1	1	-	-	REAC:R-HSA-8980692	GO:0065009;GO:0050789	ENSP00000380185;ENSP00000403636;ENSP00000354721;ENSP00000004531;ENSP00000181383;ENSP00000478290;ENSP00000379709;ENSP00000309504;ENSP00000431284;ENSP00000477776;ENSP00000274498;ENSP00000347198;ENSP00000338785;ENSP00000019317;ENSP00000295902;ENSP00000345064;ENSP00000347134;ENSP00000264400;ENSP00000295095;ENSP00000364277;ENSP00000336923;ENSP00000259371;ENSP00000222792;ENSP00000298815;ENSP00000274963;ENSP00000394487;ENSP00000347710;ENSP00000385720;ENSP00000351333;ENSP00000481862;ENSP00000362442;ENSP00000433427;ENSP00000356992;ENSP00000263674;ENSP00000264644;ENSP00000367355;ENSP00000352995;ENSP00000355060;ENSP00000340297;ENSP00000471635;ENSP00000354718;ENSP00000441913;ENSP00000379804;ENSP00000354837;ENSP00000377037;ENSP00000264431;ENSP00000261731;ENSP00000380271;ENSP00000343656;ENSP00000362485;ENSP00000347852;ENSP00000305899;ENSP00000301146;ENSP00000369853;ENSP00000363397;ENSP00000411948;ENSP00000341071;ENSP00000270747;ENSP00000281282;ENSP00000331933;ENSP00000460825
35	M1	e019_M1	TRUE	2.4569020233437316e-70	50	58	36	0.6206896551724138	0.72	KEGG:00565	KEGG	Ether lipid metabolism	8161	89	NA	0	0.00735294117647058	1	50	8111	36	22	14	8089	8161	0.6663135274397947	1	1	-	KEGG:00565	-	GO:0006082;GO:0006807;GO:0044255;GO:0006662;GO:0006793	ENSP00000319851;ENSP00000380442;ENSP00000383364;ENSP00000221700;ENSP00000260585;ENSP00000444935;ENSP00000354612;ENSP00000283415;ENSP00000278840;ENSP00000215885;ENSP00000364257;ENSP00000458832;ENSP00000384610;ENSP00000219345;ENSP00000221307;ENSP00000284116;ENSP00000296741;ENSP00000360715;ENSP00000315167;ENSP00000320043;ENSP00000251535;ENSP00000321038;ENSP00000435289;ENSP00000472546;ENSP00000430548;ENSP00000290472;ENSP00000317300;ENSP00000364243;ENSP00000384363;ENSP00000344166;ENSP00000311095;ENSP00000371586;ENSP00000229266;ENSP00000369530;ENSP00000396045;ENSP00000407509;ENSP00000477567;ENSP00000364249;ENSP00000333212;ENSP00000262134;ENSP00000360958;ENSP00000360372;ENSP00000362123;ENSP00000393847;ENSP00000356438;ENSP00000382434;ENSP00000371886;ENSP00000320337;ENSP00000330442;ENSP00000255389;ENSP00000441980;ENSP00000364246;ENSP00000363400;ENSP00000360247;ENSP00000312286;ENSP00000356436;ENSP00000363512;ENSP00000333142;ENSP00000308258;ENSP00000247992;ENSP00000243501
35	M1	e019_M1	TRUE	8.142085337102171e-46	27	55	22	0.4	0.8148148148148148	REAC:R-HSA-1482788	REAC	Acyl chain remodelling of PC	10790	108	NA	0.02962962962962963	0.03676470588235294	5	27	10763	22	33	5	10730	10790	0.5694922448508238	1	1	-	-	REAC:R-HSA-1482788	GO:0006082;GO:0006807;GO:0044255;GO:0006662;GO:0006793	ENSP00000319851;ENSP00000380442;ENSP00000383364;ENSP00000221700;ENSP00000260585;ENSP00000444935;ENSP00000354612;ENSP00000283415;ENSP00000278840;ENSP00000215885;ENSP00000364257;ENSP00000458832;ENSP00000384610;ENSP00000219345;ENSP00000221307;ENSP00000284116;ENSP00000296741;ENSP00000360715;ENSP00000315167;ENSP00000320043;ENSP00000251535;ENSP00000321038;ENSP00000435289;ENSP00000472546;ENSP00000430548;ENSP00000290472;ENSP00000317300;ENSP00000364243;ENSP00000384363;ENSP00000344166;ENSP00000311095;ENSP00000371586;ENSP00000229266;ENSP00000369530;ENSP00000396045;ENSP00000407509;ENSP00000477567;ENSP00000364249;ENSP00000333212;ENSP00000262134;ENSP00000360958;ENSP00000360372;ENSP00000362123;ENSP00000393847;ENSP00000356438;ENSP00000382434;ENSP00000371886;ENSP00000320337;ENSP00000330442;ENSP00000255389;ENSP00000441980;ENSP00000364246;ENSP00000363400;ENSP00000360247;ENSP00000312286;ENSP00000356436;ENSP00000363512;ENSP00000333142;ENSP00000308258;ENSP00000247992;ENSP00000243501
35	M1	e019_M1	TRUE	6.1521776406558186e-30	63	57	19	0.3333333333333333	0.30158730158730157	GO:0046470	GO:BP	phosphatidylcholine metabolic process	16324	12887	NA	0.0962962962962963	0.10294117647058824	14	63	16261	19	38	44	16223	16324	0.31454842134340083	4	2	GO:0046470	-	-	GO:0006082;GO:0006807;GO:0044255;GO:0006662;GO:0006793	ENSP00000319851;ENSP00000380442;ENSP00000383364;ENSP00000221700;ENSP00000260585;ENSP00000444935;ENSP00000354612;ENSP00000283415;ENSP00000278840;ENSP00000215885;ENSP00000364257;ENSP00000458832;ENSP00000384610;ENSP00000219345;ENSP00000221307;ENSP00000284116;ENSP00000296741;ENSP00000360715;ENSP00000315167;ENSP00000320043;ENSP00000251535;ENSP00000321038;ENSP00000435289;ENSP00000472546;ENSP00000430548;ENSP00000290472;ENSP00000317300;ENSP00000364243;ENSP00000384363;ENSP00000344166;ENSP00000311095;ENSP00000371586;ENSP00000229266;ENSP00000369530;ENSP00000396045;ENSP00000407509;ENSP00000477567;ENSP00000364249;ENSP00000333212;ENSP00000262134;ENSP00000360958;ENSP00000360372;ENSP00000362123;ENSP00000393847;ENSP00000356438;ENSP00000382434;ENSP00000371886;ENSP00000320337;ENSP00000330442;ENSP00000255389;ENSP00000441980;ENSP00000364246;ENSP00000363400;ENSP00000360247;ENSP00000312286;ENSP00000356436;ENSP00000363512;ENSP00000333142;ENSP00000308258;ENSP00000247992;ENSP00000243501
36	M1	e019_M1	TRUE	4.6900113765543976e-33	755	56	37	0.6607142857142857	0.04900662251655629	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	16324	51	NA	0	0.06666666666666667	1	755	15569	37	19	718	15550	16324	0.17165073949129148	1	1	GO:0000122	-	-	GO:0050789;GO:0036211	ENSP00000287437;ENSP00000355014;ENSP00000244096;ENSP00000343706;ENSP00000332643;ENSP00000364209;ENSP00000364847;ENSP00000330694;ENSP00000173898;ENSP00000355077;ENSP00000354957;ENSP00000435619;ENSP00000358019;ENSP00000404092;ENSP00000401749;ENSP00000349085;ENSP00000467083;ENSP00000302120;ENSP00000368273;ENSP00000317564;ENSP00000328187;ENSP00000354660;ENSP00000473093;ENSP00000354912;ENSP00000366404;ENSP00000353379;ENSP00000315064;ENSP00000314543;ENSP00000365924;ENSP00000368304;ENSP00000368266;ENSP00000431162;ENSP00000347358;ENSP00000438293;ENSP00000302537;ENSP00000355198;ENSP00000243314;ENSP00000366901;ENSP00000471017;ENSP00000433433;ENSP00000357842;ENSP00000480637;ENSP00000485541;ENSP00000333487;ENSP00000375073;ENSP00000368320;ENSP00000469441;ENSP00000377478;ENSP00000285879;ENSP00000362457;ENSP00000301744;ENSP00000382871;ENSP00000421861;ENSP00000473493;ENSP00000368264;ENSP00000298296;ENSP00000472118;ENSP00000382884;ENSP00000446479;ENSP00000446054
36	M1	e019_M1	TRUE	1.4892457839718136e-9	72	16	7	0.4375	0.09722222222222222	REAC:R-HSA-3108214	REAC	SUMOylation of DNA damage response and repair proteins	10790	2045	NA	0.14285714285714285	0.2	3	72	10718	7	9	65	10709	10790	0.2039261380451476	1	1	-	-	REAC:R-HSA-3108214	GO:0050789;GO:0036211	ENSP00000287437;ENSP00000355014;ENSP00000244096;ENSP00000343706;ENSP00000332643;ENSP00000364209;ENSP00000364847;ENSP00000330694;ENSP00000173898;ENSP00000355077;ENSP00000354957;ENSP00000435619;ENSP00000358019;ENSP00000404092;ENSP00000401749;ENSP00000349085;ENSP00000467083;ENSP00000302120;ENSP00000368273;ENSP00000317564;ENSP00000328187;ENSP00000354660;ENSP00000473093;ENSP00000354912;ENSP00000366404;ENSP00000353379;ENSP00000315064;ENSP00000314543;ENSP00000365924;ENSP00000368304;ENSP00000368266;ENSP00000431162;ENSP00000347358;ENSP00000438293;ENSP00000302537;ENSP00000355198;ENSP00000243314;ENSP00000366901;ENSP00000471017;ENSP00000433433;ENSP00000357842;ENSP00000480637;ENSP00000485541;ENSP00000333487;ENSP00000375073;ENSP00000368320;ENSP00000469441;ENSP00000377478;ENSP00000285879;ENSP00000362457;ENSP00000301744;ENSP00000382871;ENSP00000421861;ENSP00000473493;ENSP00000368264;ENSP00000298296;ENSP00000472118;ENSP00000382884;ENSP00000446479;ENSP00000446054
37	M1	e019_M1	TRUE	6.263797030290176e-135	57	54	53	0.9814814814814816	0.9298245614035088	REAC:R-HSA-6799198	REAC	Complex I biogenesis	10790	371	NA	0	0.01639344262295082	1	57	10733	53	1	4	10732	10790	0.9550747327532174	1	1	-	-	REAC:R-HSA-6799198	GO:0009117;GO:0022900;GO:0045333;GO:0065003	ENSP00000389160;ENSP00000330737;ENSP00000266544;ENSP00000369176;ENSP00000432614;ENSP00000002125;ENSP00000296684;ENSP00000354665;ENSP00000346196;ENSP00000184266;ENSP00000423673;ENSP00000299166;ENSP00000263774;ENSP00000263578;ENSP00000322450;ENSP00000356972;ENSP00000327268;ENSP00000417142;ENSP00000362873;ENSP00000355206;ENSP00000274137;ENSP00000354728;ENSP00000260361;ENSP00000237889;ENSP00000339720;ENSP00000418842;ENSP00000354687;ENSP00000330787;ENSP00000268130;ENSP00000362060;ENSP00000312618;ENSP00000276689;ENSP00000379430;ENSP00000354961;ENSP00000466639;ENSP00000452549;ENSP00000441126;ENSP00000418803;ENSP00000323076;ENSP00000233627;ENSP00000215565;ENSP00000367346;ENSP00000354813;ENSP00000351737;ENSP00000259037;ENSP00000252711;ENSP00000281031;ENSP00000419087;ENSP00000458770;ENSP00000360492;ENSP00000270517;ENSP00000392709;ENSP00000301457;ENSP00000276062;ENSP00000252102;ENSP00000355046;ENSP00000268668;ENSP00000418438;ENSP00000358272;ENSP00000315774
37	M1	e019_M1	TRUE	3.5732531550899234e-111	59	55	46	0.8363636363636363	0.7796610169491526	GO:0010257	GO:BP	NADH dehydrogenase complex assembly	16324	4112	NA	0.03333333333333333	0.06557377049180328	3.5	59	16265	46	9	13	16256	16324	0.8068424725079406	1	2	GO:0010257	-	-	GO:0009117;GO:0022900;GO:0045333;GO:0065003	ENSP00000389160;ENSP00000330737;ENSP00000266544;ENSP00000369176;ENSP00000432614;ENSP00000002125;ENSP00000296684;ENSP00000354665;ENSP00000346196;ENSP00000184266;ENSP00000423673;ENSP00000299166;ENSP00000263774;ENSP00000263578;ENSP00000322450;ENSP00000356972;ENSP00000327268;ENSP00000417142;ENSP00000362873;ENSP00000355206;ENSP00000274137;ENSP00000354728;ENSP00000260361;ENSP00000237889;ENSP00000339720;ENSP00000418842;ENSP00000354687;ENSP00000330787;ENSP00000268130;ENSP00000362060;ENSP00000312618;ENSP00000276689;ENSP00000379430;ENSP00000354961;ENSP00000466639;ENSP00000452549;ENSP00000441126;ENSP00000418803;ENSP00000323076;ENSP00000233627;ENSP00000215565;ENSP00000367346;ENSP00000354813;ENSP00000351737;ENSP00000259037;ENSP00000252711;ENSP00000281031;ENSP00000419087;ENSP00000458770;ENSP00000360492;ENSP00000270517;ENSP00000392709;ENSP00000301457;ENSP00000276062;ENSP00000252102;ENSP00000355046;ENSP00000268668;ENSP00000418438;ENSP00000358272;ENSP00000315774
38	M1	e019_M1	TRUE	5.7330955240519344e-80	126	54	47	0.8703703703703703	0.373015873015873	KEGG:00230	KEGG	Purine metabolism	8161	22	NA	0	0.0059880239520958	1	126	8035	47	7	79	8028	8161	0.565930456442668	1	1	-	KEGG:00230	-	GO:0009117	ENSP00000298556;ENSP00000347046;ENSP00000361662;ENSP00000365651;ENSP00000286355;ENSP00000328412;ENSP00000312126;ENSP00000357669;ENSP00000419045;ENSP00000260600;ENSP00000282249;ENSP00000218006;ENSP00000454038;ENSP00000377784;ENSP00000301825;ENSP00000367615;ENSP00000297323;ENSP00000291539;ENSP00000360561;ENSP00000286063;ENSP00000334910;ENSP00000419361;ENSP00000368455;ENSP00000294016;ENSP00000255266;ENSP00000264424;ENSP00000261170;ENSP00000365663;ENSP00000230361;ENSP00000360502;ENSP00000254854;ENSP00000264399;ENSP00000362282;ENSP00000311405;ENSP00000243052;ENSP00000265074;ENSP00000259727;ENSP00000347213;ENSP00000438284;ENSP00000342952;ENSP00000379496;ENSP00000378187;ENSP00000355969;ENSP00000282096;ENSP00000351957;ENSP00000355587;ENSP00000360250;ENSP00000420295;ENSP00000341083;ENSP00000296518;ENSP00000266395;ENSP00000261047;ENSP00000287600;ENSP00000387159;ENSP00000356825;ENSP00000369456;ENSP00000410309;ENSP00000419851;ENSP00000355689;ENSP00000349493
