module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
2	R1	e019_R1	TRUE	4.985366365665866e-5	88	18	5	0.2777777777777778	0.056818181818181816	GO:0006405	GO:BP	RNA export from nucleus	16324	2216		GO:0051641;GO:0009057;GO:0016070;GO:0015931;GO:0050789	0.15789473684210525	0.2	ENSP00000001008;ENSP00000225577;ENSP00000231509;ENSP00000262719;ENSP00000263073;ENSP00000297494;ENSP00000321320;ENSP00000350815;ENSP00000355261;ENSP00000360329;ENSP00000362674;ENSP00000394051;ENSP00000397927;ENSP00000425133;ENSP00000444810;ENSP00000470034;ENSP00000470142;ENSP00000482075	4	88	16236	5	13	83	16223	16324	0.12359319138698767
2	R1	e019_R1	TRUE	5.5298207707885435e-5	32	18	4	0.2222222222222222	0.125	GO:0000184	GO:BP	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	16324	61		GO:0051641;GO:0009057;GO:0016070;GO:0015931;GO:0050789	0.21052631578947367	0.25	ENSP00000001008;ENSP00000225577;ENSP00000231509;ENSP00000262719;ENSP00000263073;ENSP00000297494;ENSP00000321320;ENSP00000350815;ENSP00000355261;ENSP00000360329;ENSP00000362674;ENSP00000394051;ENSP00000397927;ENSP00000425133;ENSP00000444810;ENSP00000470034;ENSP00000470142;ENSP00000482075	5	32	16292	4	14	28	16278	16324	0.16544983835598553
3	R1	e019_R1	TRUE	1.1650114865691454e-17	122	29	13	0.4482758620689655	0.10655737704918032	GO:0001936	GO:BP	regulation of endothelial cell proliferation	16324	565		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0	0.009900990099009901	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	1	122	16202	13	16	109	16186	16324	0.21591257175602366
3	R1	e019_R1	TRUE	1.2822268319977036e-17	391	29	17	0.5862068965517241	0.043478260869565216	GO:0001525	GO:BP	angiogenesis	16324	344		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.01	0.019801980198019802	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	2	391	15933	17	12	374	15921	16324	0.15512940788646168
3	R1	e019_R1	TRUE	4.5859515663494713e-17	135	29	13	0.4482758620689655	0.0962962962962963	GO:0001935	GO:BP	endothelial cell proliferation	16324	564		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.02	0.0297029702970297	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	3	135	16189	13	16	122	16173	16324	0.20496510904126716
3	R1	e019_R1	TRUE	8.874852565648682e-17	438	29	17	0.5862068965517241	0.03881278538812785	GO:0048514	GO:BP	blood vessel morphogenesis	16324	13537		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.03	0.039603960396039604	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	4	438	15886	17	12	421	15874	16324	0.14603511784457177
3	R1	e019_R1	TRUE	2.7343676319682416e-16	468	29	17	0.5862068965517241	0.03632478632478633	GO:0001568	GO:BP	blood vessel development	16324	367		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.04	0.04950495049504951	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	5	468	15856	17	12	451	15844	16324	0.14094598341153067
3	R1	e019_R1	TRUE	5.026641323110003e-16	8	26	7	0.2692307692307692	0.875	REAC:R-HSA-194313	REAC	VEGF ligand-receptor interactions	10790	2495		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.05	0.06930693069306931	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	6.5	8	10782	7	19	1	10763	10790	0.48479001624698465
3	R1	e019_R1	TRUE	5.026641323110003e-16	8	26	7	0.2692307692307692	0.875	REAC:R-HSA-195399	REAC	VEGF binds to VEGFR leading to receptor dimerization	10790	2494		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.05	0.06930693069306931	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	6.5	8	10782	7	19	1	10763	10790	0.48479001624698465
3	R1	e019_R1	TRUE	6.165741346966273e-16	491	29	17	0.5862068965517241	0.034623217922606926	GO:0001944	GO:BP	vasculature development	16324	570		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.07	0.07920792079207921	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	8	491	15833	17	12	474	15821	16324	0.13735712450103257
3	R1	e019_R1	TRUE	7.406086692278737e-16	78	29	11	0.3793103448275862	0.14102564102564102	GO:0001938	GO:BP	positive regulation of endothelial cell proliferation	16324	567		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.08	0.0891089108910891	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	9	78	16246	11	18	67	16228	16324	0.2291220716539958
3	R1	e019_R1	TRUE	1.296838769010211e-15	237	29	14	0.4827586206896552	0.05907172995780591	GO:0050678	GO:BP	regulation of epithelial cell proliferation	16324	13956		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.09	0.09900990099009901	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	10	237	16087	14	15	223	16072	16324	0.16514115641023486
3	R1	e019_R1	TRUE	1.6070783207795628e-15	124	29	12	0.41379310344827586	0.0967741935483871	GO:1904018	GO:BP	positive regulation of vasculature development	16324	24598		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.1	0.1188118811881188	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	11.5	124	16200	12	17	112	16183	16324	0.1973634304952786
3	R1	e019_R1	TRUE	1.6070783207795628e-15	124	29	12	0.41379310344827586	0.0967741935483871	GO:0045766	GO:BP	positive regulation of angiogenesis	16324	12302		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.1	0.1188118811881188	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	11.5	124	16200	12	17	112	16183	16324	0.1973634304952786
3	R1	e019_R1	TRUE	2.873716823428856e-15	666	29	18	0.6206896551724138	0.02702702702702703	GO:0022603	GO:BP	regulation of anatomical structure morphogenesis	16324	6973		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.12	0.12871287128712872	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	13	666	15658	18	11	648	15647	16324	0.12366288833201679
3	R1	e019_R1	TRUE	3.708272075012111e-15	546	29	17	0.5862068965517241	0.031135531135531136	GO:0035239	GO:BP	tube morphogenesis	16324	9403		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.13	0.13861386138613863	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	14	546	15778	17	12	529	15766	16324	0.12969167359370257
3	R1	e019_R1	TRUE	7.788028742308069e-15	269	29	14	0.4827586206896552	0.05204460966542751	GO:0050673	GO:BP	epithelial cell proliferation	16324	13951		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.14	0.1485148514851485	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	15	269	16055	14	15	255	16040	16324	0.15451253740192056
3	R1	e019_R1	TRUE	9.4108204309355e-15	143	29	12	0.41379310344827586	0.08391608391608392	GO:0050679	GO:BP	positive regulation of epithelial cell proliferation	16324	13957		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.15	0.15841584158415842	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	16	143	16181	12	17	131	16164	16324	0.1833657035033502
3	R1	e019_R1	TRUE	2.821483739854501e-14	616	29	17	0.5862068965517241	0.027597402597402596	GO:0035295	GO:BP	tube development	16324	9435		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.16	0.16831683168316833	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	17	616	15708	17	12	599	15696	16324	0.12142309746498303
3	R1	e019_R1	TRUE	6.166529782450567e-14	232	29	13	0.4482758620689655	0.05603448275862069	GO:0045765	GO:BP	regulation of angiogenesis	16324	12301		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.17	0.1782178217821782	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	18	232	16092	13	16	219	16076	16324	0.15470445688032
3	R1	e019_R1	TRUE	6.902348886311888e-14	234	29	13	0.4482758620689655	0.05555555555555555	GO:1901342	GO:BP	regulation of vasculature development	16324	22370		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.18	0.18811881188118812	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	19	234	16090	13	16	221	16074	16324	0.15400799881550836
3	R1	e019_R1	TRUE	5.53103879493385e-13	736	29	17	0.5862068965517241	0.02309782608695652	GO:0072359	GO:BP	circulatory system development	16324	18343		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.19	0.19801980198019803	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	20	736	15588	17	12	719	15576	16324	0.11001649610155326
3	R1	e019_R1	TRUE	9.856275268369697e-13	762	29	17	0.5862068965517241	0.02230971128608924	GO:0048646	GO:BP	anatomical structure formation involved in morphogenesis	16324	13644		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.2	0.2079207920792079	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	21	762	15562	17	12	745	15550	16324	0.10789505098210017
3	R1	e019_R1	TRUE	1.6251054580841084e-12	36	29	8	0.27586206896551724	0.2222222222222222	GO:0050918	GO:BP	positive chemotaxis	16324	14113		GO:0032502;GO:0050789;GO:0040011;GO:0008283	0.21	0.21782178217821782	ENSP00000002829;ENSP00000053867;ENSP00000216286;ENSP00000261937;ENSP00000263923;ENSP00000264036;ENSP00000264554;ENSP00000269886;ENSP00000282397;ENSP00000297904;ENSP00000311127;ENSP00000314897;ENSP00000320092;ENSP00000349022;ENSP00000352208;ENSP00000353582;ENSP00000358045;ENSP00000358696;ENSP00000361554;ENSP00000363827;ENSP00000366936;ENSP00000369375;ENSP00000369981;ENSP00000371347;ENSP00000371936;ENSP00000373905;ENSP00000442736;ENSP00000451040;ENSP00000478570;ENSP00000480043	22	36	16288	8	21	28	16267	16324	0.24610441258035923
