module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
12	R1	e019_R1	TRUE	6.668175482705989e-40	20	24	16	0.6666666666666666	0.8	REAC:R-HSA-176407	REAC	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	10790	387	NA	0.0099009900990099	0.0196078431372549	2	20	10770	16	8	4	10762	10790	0.7297541877676498	1	1	-	-	REAC:R-HSA-176407	GO:0007049;GO:0006508;GO:0009057;GO:0050789;GO:0036211	-
12	R1	e019_R1	TRUE	7.499921309330869e-30	140	22	19	0.8636363636363636	0.1357142857142857	KEGG:04120	KEGG	Ubiquitin mediated proteolysis	8161	265	NA	0.12871287128712872	0.13725490196078433	14	140	8021	19	3	121	8018	8161	0.33892877499305396	1	1	-	KEGG:04120	-	GO:0007049;GO:0006508;GO:0009057;GO:0050789;GO:0036211	-
13	R1	e019_R1	TRUE	1.8336617817303535e-14	12	23	7	0.30434782608695654	0.5833333333333334	REAC:R-HSA-9027276	REAC	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	10790	814	NA	0.00429184549356223	0.00854700854700854	2	12	10778	7	16	5	10762	10790	0.4204928368016917	2	1	-	-	REAC:R-HSA-9027276	GO:0044255;GO:0050789;GO:0006793	-
13	R1	e019_R1	TRUE	7.828954337348468e-14	67	24	10	0.4166666666666667	0.14925373134328357	KEGG:04664	KEGG	Fc epsilon RI signaling pathway	8161	334	NA	0.00858369098712446	0.01282051282051282	3	67	8094	10	14	57	8080	8161	0.24583519794791417	1	1	-	KEGG:04664	-	GO:0044255;GO:0050789;GO:0006793	-
13	R1	e019_R1	TRUE	1.5108928231641115e-9	50	26	7	0.2692307692307692	0.14	GO:0046854	GO:BP	phosphatidylinositol phosphate biosynthetic process	16324	13123	NA	0.13733905579399142	0.14102564102564102	33	50	16274	7	19	43	16255	16324	0.192384221962701	1	1	GO:0046854	-	-	GO:0044255;GO:0050789;GO:0006793	-
14	R1	e019_R1	TRUE	5.661990639599903e-9	94	15	7	0.4666666666666667	0.07446808510638298	REAC:R-HSA-9013423	REAC	RAC3 GTPase cycle	10790	1746	NA	0	0.04347826086956521	1	94	10696	7	8	87	10688	10790	0.1838681548099528	1	1	-	-	REAC:R-HSA-9013423	GO:0050789	-
14	R1	e019_R1	TRUE	6.261116946610443e-5	81	20	5	0.25	0.06172839506172839	GO:0031110	GO:BP	regulation of microtubule polymerization or depolymerization	16324	7418	NA	0.18181818181818185	0.21739130434782608	5	81	16243	5	15	76	16228	16324	0.12213841342868231	2	1	GO:0031110	-	-	GO:0050789	-
15	R1	e019_R1	TRUE	4.036858593427404e-4	43	8	3	0.375	0.06976744186046512	KEGG:04975	KEGG	Fat digestion and absorption	8161	399	NA	0	0.1111111111111111	1	43	8118	3	5	40	8113	8161	0.1599767275812419	1	1	-	KEGG:04975	-	GO:0043062;GO:0045229	-
15	R1	e019_R1	TRUE	0.00121970558528786	30	12	3	0.25	0.1	REAC:R-HSA-3000157	REAC	Laminin interactions	10790	1241	NA	0.125	0.2222222222222222	2	30	10760	3	9	27	10751	10790	0.15666038823173167	1	1	-	-	REAC:R-HSA-3000157	GO:0043062;GO:0045229	-
16	R1	e019_R1	TRUE	1.1257575651936064e-35	22	23	15	0.6521739130434783	0.6818181818181818	REAC:R-HSA-392170	REAC	ADP signalling through P2Y purinoceptor 12	10790	10	NA	0	0.01234567901234567	1	22	10768	15	8	7	10760	10790	0.6661356570320618	1	1	-	-	REAC:R-HSA-392170	GO:0050789	-
16	R1	e019_R1	TRUE	5.293059436265115e-26	752	25	23	0.92	0.03058510638297872	GO:0007186	GO:BP	G protein-coupled receptor signaling pathway	16324	2809	NA	0.1125	0.12345679012345678	10	752	15572	23	2	729	15570	16324	0.16327250717527866	1	1	GO:0007186	-	-	GO:0050789	-
16	R1	e019_R1	TRUE	1.9314355104557504e-25	97	22	16	0.7272727272727273	0.16494845360824742	KEGG:04713	KEGG	Circadian entrainment	8161	342	NA	0.1375	0.14814814814814814	12	97	8064	16	6	81	8058	8161	0.3432014137033126	1	1	-	KEGG:04713	-	GO:0050789	-
17	R1	e019_R1	TRUE	1.412724315145702e-7	11	3	3	1	0.2727272727272727	REAC:R-HSA-2485179	REAC	Activation of the phototransduction cascade	10790	102	NA	0	0.125	1	11	10779	3	0	8	10779	10790	0.5220392792307172	1	1	-	-	REAC:R-HSA-2485179	GO:0050877	-
17	R1	e019_R1	TRUE	1.921454164144235e-6	29	3	3	1	0.10344827586206896	KEGG:04744	KEGG	Phototransduction	8161	356	NA	0.14285714285714285	0.25	2	29	8132	3	0	26	8132	8161	0.32112081908513407	1	1	-	KEGG:04744	-	GO:0050877	-
18	R1	e019_R1	TRUE	0.00689552254328606	3	20	2	0.1	0.6666666666666666	GO:0018343	GO:BP	protein farnesylation	16324	5664	NA	0	0.5	1	3	16321	2	18	1	16303	16324	0.2579061014981554	1	1	GO:0018343	-	-	GO:0036211	-
19	R1	e019_R1	TRUE	1.917483066354715e-100	187	79	64	0.810126582278481	0.3422459893048128	REAC:R-HSA-72172	REAC	mRNA Splicing	10790	2565	NA	0	0.02564102564102564	1	187	10603	64	15	123	10588	10790	0.5217303411620039	1	1	-	-	REAC:R-HSA-72172	GO:0065003;GO:0000375	-
19	R1	e019_R1	TRUE	8.846039383127207e-94	291	92	66	0.717391304347826	0.2268041237113402	GO:0000375	GO:BP	RNA splicing, via transesterification reactions	16324	112	NA	0.07894736842105263	0.10256410256410256	4	291	16033	66	26	225	16007	16324	0.3980233361092692	2	1	GO:0000375	-	-	GO:0065003;GO:0000375	-
19	R1	e019_R1	TRUE	6.061670279443877e-84	150	57	51	0.8947368421052632	0.34	KEGG:03040	KEGG	Spliceosome	8161	215	NA	0.21052631578947367	0.2307692307692308	9	150	8011	51	6	99	8005	8161	0.5471709424246379	1	1	-	KEGG:03040	-	GO:0065003;GO:0000375	-
20	R1	e019_R1	TRUE	1.8431333337734773e-46	53	33	24	0.7272727272727273	0.4528301886792453	KEGG:03460	KEGG	Fanconi anemia pathway	8161	237	NA	0	0.0119047619047619	1	53	8108	24	9	29	8099	8161	0.5717622446140483	1	1	-	KEGG:03460	-	GO:0050789;GO:0006281;GO:0036211	-
20	R1	e019_R1	TRUE	1.2984063059488917e-39	516	41	33	0.8048780487804879	0.06395348837209303	GO:0006281	GO:BP	DNA repair	16324	2140	NA	0.02409638554216867	0.03571428571428571	3	516	15808	33	8	483	15800	16324	0.2217778202255123	1	2	GO:0006281	-	-	GO:0050789;GO:0006281;GO:0036211	-
20	R1	e019_R1	TRUE	5.5130789649773105e-37	39	36	19	0.5277777777777778	0.4871794871794872	REAC:R-HSA-6783310	REAC	Fanconi Anemia Pathway	10790	886	NA	0.04819277108433735	0.05952380952380952	5	39	10751	19	17	20	10734	10790	0.5053561683466087	2	1	-	-	REAC:R-HSA-6783310	GO:0050789;GO:0006281;GO:0036211	-
21	R1	e019_R1	TRUE	6.231635381788395e-15	383	18	13	0.7222222222222222	0.03394255874673629	GO:0006338	GO:BP	chromatin remodeling	16324	2173	NA	0	0.07142857142857142	1	383	15941	13	5	370	15936	16324	0.15337687528448105	1	3	GO:0006338	-	-	GO:0065003	-
22	R1	e019_R1	TRUE	1.2432443281043205e-6	210	17	7	0.4117647058823529	0.03333333333333333	GO:1903320	GO:BP	regulation of protein modification by small protein conjugation or removal	16324	24000	NA	0	0.0588235294117647	1	210	16114	7	10	203	16104	16324	0.11429229439166712	1	1	GO:1903320	-	-	GO:0050789;GO:0036211	-
22	R1	e019_R1	TRUE	2.9157000855110215e-5	7	16	3	0.1875	0.42857142857142855	REAC:R-HSA-3065678	REAC	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	10790	2043	NA	0.0625	0.1176470588235294	2	7	10783	3	13	4	10770	10790	0.2827939656010673	1	1	-	-	REAC:R-HSA-3065678	GO:0050789;GO:0036211	-
22	R1	e019_R1	TRUE	2.3159602435903563e-4	140	15	5	0.3333333333333333	0.03571428571428571	KEGG:04120	KEGG	Ubiquitin mediated proteolysis	8161	265	NA	0.25	0.29411764705882354	5	140	8021	5	10	135	8011	8161	0.10448909396398402	1	1	-	KEGG:04120	-	GO:0050789;GO:0036211	-
23	R1	e019_R1	TRUE	6.8391433637091725e-25	140	31	19	0.6129032258064516	0.1357142857142857	KEGG:04120	KEGG	Ubiquitin mediated proteolysis	8161	265	NA	0	0.01	1	140	8021	19	12	121	8009	8161	0.2833111117007851	1	1	-	KEGG:04120	-	GO:0050789;GO:0006508;GO:0036211;GO:0009057	-
23	R1	e019_R1	TRUE	2.4935418400228552e-15	102	35	12	0.34285714285714286	0.1176470588235294	GO:0031398	GO:BP	positive regulation of protein ubiquitination	16324	7551	NA	0.0505050505050505	0.06	6	102	16222	12	23	90	16199	16324	0.19800967715923623	3	1	GO:0031398	-	-	GO:0050789;GO:0006508;GO:0036211;GO:0009057	-
23	R1	e019_R1	TRUE	2.7188047926651397e-11	19	34	7	0.2058823529411765	0.3684210526315789	REAC:R-HSA-168927	REAC	TICAM1, RIP1-mediated IKK complex recruitment	10790	2305	NA	0.1414141414141414	0.15	15	19	10771	7	27	12	10744	10790	0.2737280892749754	3	1	-	-	REAC:R-HSA-168927	GO:0050789;GO:0006508;GO:0036211;GO:0009057	-
24	R1	e019_R1	TRUE	2.835963729923118e-17	31	34	10	0.29411764705882354	0.3225806451612903	GO:0006298	GO:BP	mismatch repair	16324	2152	NA	0.03448275862068965	0.04545454545454545	4	31	16293	10	24	21	16269	16324	0.3066422455189359	4	1	GO:0006298	-	-	GO:0007049;GO:0000280;GO:0006281	-
24	R1	e019_R1	TRUE	6.6613030648692e-14	23	25	8	0.32	0.34782608695652173	KEGG:03430	KEGG	Mismatch repair	8161	234	NA	0.1264367816091954	0.13636363636363635	12	23	8138	8	17	15	8121	8161	0.331660154326515	2	1	-	KEGG:03430	-	GO:0007049;GO:0000280;GO:0006281	-
24	R1	e019_R1	TRUE	2.6376690117507332e-11	5	28	5	0.17857142857142858	1	REAC:R-HSA-5423599	REAC	Diseases of Mismatch Repair (MMR)	10790	723	NA	0.20689655172413793	0.2159090909090909	19	5	10785	5	23	0	10762	10790	0.42212629466734175	3	1	-	-	REAC:R-HSA-5423599	GO:0007049;GO:0000280;GO:0006281	-
25	R1	e019_R1	TRUE	3.9169228359260904e-21	11	29	9	0.3103448275862069	0.8181818181818182	GO:0000338	GO:BP	protein deneddylation	16324	100	NA	0.01351351351351351	0.02666666666666667	2	11	16313	9	20	2	16293	16324	0.5034259993496377	2	1	GO:0000338	-	-	GO:0050789;GO:0006508;GO:0036211	-
25	R1	e019_R1	TRUE	5.367208378013451e-15	41	12	8	0.6666666666666666	0.1951219512195122	KEGG:03440	KEGG	Homologous recombination	8161	235	NA	0.06756756756756757	0.08	6	41	8120	8	4	33	8116	8161	0.35911659270871815	1	1	-	KEGG:03440	-	GO:0050789;GO:0006508;GO:0036211	-
25	R1	e019_R1	TRUE	4.1458545272322216e-14	38	27	9	0.3333333333333333	0.23684210526315788	REAC:R-HSA-5696394	REAC	DNA Damage Recognition in GG-NER	10790	418	NA	0.08108108108108109	0.09333333333333334	7	38	10752	9	18	29	10734	10790	0.2788470768665302	2	1	-	-	REAC:R-HSA-5696394	GO:0050789;GO:0006508;GO:0036211	-
26	R1	e019_R1	TRUE	1.8646226058065107e-5	4	25	3	0.12	0.75	GO:0006556	GO:BP	S-adenosylmethionine biosynthetic process	16324	2330	NA	0	0.125	1	4	16320	3	22	1	16298	16324	0.2996536382359366	1	1	GO:0006556	-	-	GO:0006790	-
26	R1	e019_R1	TRUE	3.0146182176892373e-4	57	17	4	0.2352941176470588	0.07017543859649122	KEGG:05134	KEGG	Legionellosis	8161	424	NA	0.14285714285714285	0.25	2	57	8104	4	13	53	8091	8161	0.12525242309762732	1	1	-	KEGG:05134	-	GO:0006790	-
27	R1	e019_R1	TRUE	6.862884571921239e-7	10	21	4	0.1904761904761905	0.4	REAC:R-HSA-198693	REAC	AKT phosphorylates targets in the nucleus	10790	12	NA	0	0.05263157894736842	1	10	10780	4	17	6	10763	10790	0.2750783761217926	1	1	-	-	REAC:R-HSA-198693	NA	-
27	R1	e019_R1	TRUE	4.341024923775346e-6	131	15	6	0.4	0.04580152671755725	KEGG:04068	KEGG	FoxO signaling pathway	8161	253	NA	0.1111111111111111	0.15789473684210523	3	131	8030	6	9	125	8021	8161	0.13109793329660896	1	1	-	KEGG:04068	-	NA	-
28	R1	e019_R1	TRUE	5.037081291347384e-32	36	25	16	0.64	0.4444444444444444	KEGG:03030	KEGG	DNA replication	8161	214	NA	0	0.01052631578947368	1	36	8125	16	9	20	8116	8161	0.5316443419642526	1	1	-	KEGG:03030	-	GO:0009059;GO:0006260;GO:0006281	-
28	R1	e019_R1	TRUE	1.513673502210618e-31	15	27	13	0.48148148148148145	0.8666666666666667	REAC:R-HSA-69183	REAC	Processive synthesis on the lagging strand	10790	1712	NA	0.02127659574468085	0.03157894736842105	3	15	10775	13	14	2	10761	10790	0.6453662182907959	1	1	-	-	REAC:R-HSA-69183	GO:0009059;GO:0006260;GO:0006281	-
28	R1	e019_R1	TRUE	7.998304263541573e-19	37	34	11	0.3235294117647059	0.2972972972972973	GO:0000731	GO:BP	DNA synthesis involved in DNA repair	16324	217	NA	0.1914893617021277	0.2	19	37	16287	11	23	26	16264	16324	0.3086345536460264	5	1	GO:0000731	-	-	GO:0009059;GO:0006260;GO:0006281	-
29	R1	e019_R1	TRUE	2.0370138552679742e-20	34	15	10	0.6666666666666666	0.29411764705882354	REAC:R-HSA-174417	REAC	Telomere C-strand (Lagging Strand) Synthesis	10790	2351	NA	0	0.01219512195121951	1	34	10756	10	5	24	10751	10790	0.4417176145487904	1	2	-	-	REAC:R-HSA-174417	GO:0050789;GO:0006260;GO:0065009;GO:0009059	-
29	R1	e019_R1	TRUE	4.9172733631111614e-15	13	21	7	0.3333333333333333	0.5384615384615384	GO:1900262	GO:BP	regulation of DNA-directed DNA polymerase activity	16324	21455	NA	0.07407407407407407	0.0975609756097561	7.5	13	16311	7	14	6	16297	16324	0.4230877209921687	3	1	GO:1900262	-	-	GO:0050789;GO:0006260;GO:0065009;GO:0009059	-
29	R1	e019_R1	TRUE	2.2589188256976267e-14	23	12	7	0.5833333333333334	0.30434782608695654	KEGG:03430	KEGG	Mismatch repair	8161	234	NA	0.16049382716049382	0.17073170731707318	14	23	8138	7	5	16	8133	8161	0.42021598174749936	1	1	-	KEGG:03430	-	GO:0050789;GO:0006260;GO:0065009;GO:0009059	-
30	R1	e019_R1	TRUE	2.016027034069881e-35	33	38	18	0.47368421052631576	0.5454545454545454	REAC:R-HSA-68962	REAC	Activation of the pre-replicative complex	10790	103	NA	0	0.0119047619047619	1	33	10757	18	20	15	10737	10790	0.5066893943080664	1	1	-	-	REAC:R-HSA-68962	GO:0007049;GO:0050789;GO:0006260;GO:0006281	-
30	R1	e019_R1	TRUE	7.410207881454488e-29	32	42	15	0.35714285714285715	0.46875	GO:0006270	GO:BP	DNA replication initiation	16324	2130	NA	0.03614457831325301	0.04761904761904761	4	32	16292	15	27	17	16265	16324	0.4078371574167553	2	1	GO:0006270	-	-	GO:0007049;GO:0050789;GO:0006260;GO:0006281	-
30	R1	e019_R1	TRUE	9.86577568592859e-26	157	27	19	0.7037037037037037	0.12101910828025478	KEGG:04110	KEGG	Cell cycle	8161	259	NA	0.06024096385542168	0.07142857142857142	6	157	8004	19	8	138	7996	8161	0.2870923393698521	1	1	-	KEGG:04110	-	GO:0007049;GO:0050789;GO:0006260;GO:0006281	-
31	R1	e019_R1	TRUE	1.8536298793844166e-18	81	29	13	0.4482758620689655	0.16049382716049382	REAC:R-HSA-380287	REAC	Centrosome maturation	10790	327	NA	0	0.02777777777777777	1.5	81	10709	13	16	68	10693	10790	0.26508680696625797	1	2	-	-	REAC:R-HSA-380287	GO:0051258;GO:0050789;GO:0006996;GO:0051641	-
31	R1	e019_R1	TRUE	1.0252273271715144e-8	10	33	5	0.15151515151515152	0.5	GO:1904851	GO:BP	positive regulation of establishment of protein localization to telomere	16324	25323	NA	0.18309859154929575	0.19444444444444445	14	10	16314	5	28	5	16286	16324	0.2744897001515805	5	1	GO:1904851	-	-	GO:0051258;GO:0050789;GO:0006996;GO:0051641	-
32	R1	e019_R1	TRUE	2.511917632642088e-18	81	27	12	0.4444444444444444	0.14814814814814814	GO:0000079	GO:BP	regulation of cyclin-dependent protein serine/threonine kinase activity	16324	30	NA	0.0175438596491228	0.02608695652173913	3	81	16243	12	15	69	16228	16324	0.25457779253573526	3	1	GO:0000079	-	-	GO:0007049;GO:0050789;GO:0065009	-
32	R1	e019_R1	TRUE	2.140443943449388e-16	17	20	8	0.4	0.4705882352941176	REAC:R-HSA-9659787	REAC	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	10790	43	NA	0.07017543859649122	0.08695652173913043	9.5	17	10773	8	12	9	10761	10790	0.4328942334887875	3	1	-	-	REAC:R-HSA-9659787	GO:0007049;GO:0050789;GO:0065009	-
32	R1	e019_R1	TRUE	2.7256048207559724e-14	157	21	12	0.5714285714285714	0.07643312101910828	KEGG:04110	KEGG	Cell cycle	8161	259	NA	0.09649122807017543	0.10434782608695652	12	157	8004	12	9	145	7995	8161	0.20418628635555683	1	1	-	KEGG:04110	-	GO:0007049;GO:0050789;GO:0065009	-
33	R1	e019_R1	TRUE	3.754803002207859e-21	13	19	9	0.47368421052631576	0.6923076923076923	REAC:R-HSA-174430	REAC	Telomere C-strand synthesis initiation	10790	2352	NA	0	0.00980392156862745	1	13	10777	9	10	4	10767	10790	0.57204801731398	1	1	-	-	REAC:R-HSA-174430	GO:0051276;GO:0051641;GO:0050789;GO:0009059;GO:0006259	-
33	R1	e019_R1	TRUE	4.337099834058291e-21	36	24	11	0.4583333333333333	0.3055555555555556	GO:0032205	GO:BP	negative regulation of telomere maintenance	16324	7817	NA	0.0099009900990099	0.0196078431372549	2	36	16288	11	13	25	16275	16324	0.3731126715970516	1	2	GO:0032205	-	-	GO:0051276;GO:0051641;GO:0050789;GO:0009059;GO:0006259	-
34	R1	e019_R1	TRUE	8.268268267234485e-9	32	49	7	0.14285714285714285	0.21875	GO:0002431	GO:BP	Fc receptor mediated stimulatory signaling pathway	16324	972	NA	0.02054794520547945	0.02721088435374149	4	32	16292	7	42	25	16250	16324	0.1747846090850326	4	1	GO:0002431	-	-	GO:0050789;GO:0050896;GO:0065009;GO:0002376	-
34	R1	e019_R1	TRUE	7.553019141689636e-8	131	43	10	0.23255813953488372	0.07633587786259542	KEGG:04068	KEGG	FoxO signaling pathway	8161	253	NA	0.06164383561643835	0.06802721088435375	10	131	8030	10	33	121	7997	8161	0.12538049191766892	1	1	-	KEGG:04068	-	GO:0050789;GO:0050896;GO:0065009;GO:0002376	-
34	R1	e019_R1	TRUE	3.913854528653083e-6	39	45	6	0.13333333333333333	0.15384615384615383	REAC:R-HSA-1433557	REAC	Signaling by SCF-KIT	10790	2181	NA	0.2123287671232877	0.21768707482993196	32	39	10751	6	39	33	10712	10790	0.13988493083486875	5	1	-	-	REAC:R-HSA-1433557	GO:0050789;GO:0050896;GO:0065009;GO:0002376	-
35	R1	e019_R1	TRUE	1.0352633153793067e-17	51	31	11	0.3548387096774194	0.21568627450980393	GO:0001836	GO:BP	release of cytochrome c from mitochondria	16324	507	NA	0	0.00869565217391304	1	51	16273	11	20	40	16253	16324	0.27490221985937086	1	2	GO:0001836	-	-	GO:0065008;GO:0050896;GO:0061024;GO:0050789;GO:0007005	-
35	R1	e019_R1	TRUE	3.554616011043834e-17	32	25	10	0.4	0.3125	KEGG:04215	KEGG	Apoptosis - multiple species	8161	286	NA	0.0175438596491228	0.02608695652173913	3	32	8129	10	15	22	8114	8161	0.3513145052538711	2	1	-	KEGG:04215	-	GO:0065008;GO:0050896;GO:0061024;GO:0050789;GO:0007005	-
